oli_seqid,cust_seqid,parent_cust_seqid,subid,odbid,order_seqid,oli_unit_monthly_net,oli_qty,order_bridge,focus_list,order_util,sku,sku_family,sku_arr,sku_base,sku_fee,sku_active,sku_subscription,sku_perpetual,sku_maint,sku_host,sku_ondemand,sku_onprem,sord,oli_start_dt,oli_end_dt,oli_mbg_dt,rep_supercede_dt,mbg_cancel_dt,non_renew_dt,oli_mct_dt,arr_odb,seats_odb,start_month,oli_start,end_month,ca_account_id,ca_account_name,end_user_ca_account_id,end_user_ca_account_name,geo,operating_area,sales_region,territory,account_segment,currency_code
35423,13601,13601,13601,13601,40269438,,60,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43101,43101,43281,,,,,,35572,60,43101,43101,43252,N105255,"Vendavo, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35424,102636,102636,102636,102636,40269515,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43105,43105,43469,,,,,,11760,20,43101,43101,43466,N127760,Idata Technologies,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Commercial,USD
35425,62136,7000263,62136,7000263,40269579,,1800,0,1,0,AGELA1990,UE,1,1,0,1,1,0,0,0,1,0,43105,43105,43131,,,,,,618004,1800,43101,43101,43101,AR49694,COMMONWEALTH BANK OF AUSTRALIA,,,APJ,ANZ,AUSTRALIA,AUS North,Platinum,AUD
35426,67990,67990,67990,67990,40269885,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43104,43104,43312,,,,,,2665,5,43101,43101,43282,N100754,Crete Carrier Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
35427,115240,115240,115240,115240,40269887,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43104,43104,43173,,,,,,2940,5,43101,43101,43132,N100587,"Atlas Air Worldwide Holdings, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
35428,115240,115240,115240,115240,40269887,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43104,43104,43173,,,,,,2940,5,43101,43101,43132,N100587,"Atlas Air Worldwide Holdings, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
35429,7493,7000334,7493,7000334,40269896,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43104,43104,43159,,,,,,2486,5,43101,43101,43132,N100802,Southern Farm Bureau Casualty Insurance Company,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35430,50655,7000085,50655,7000085,40269898,,4,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43108,43108,43465,,,,,,1680,4,43101,43101,43435,NR51094,DEPARTMENT OF ENERGY,,,PS/CAN,Public Sector,PS_FED/FSI,PS_CIVILIAN,Gold,USD
35431,85390,85390,85390,85390,40269917,,1,0,1,0,AGUEPC990,UE,1,1,0,1,1,0,0,0,1,0,43108,43108,43312,,,,,,60,1,43101,43101,43282,W097053,Tata Consultancy Services (North America)- Renewals Only,,,NAmer,NA_HQ,NA_HQ,NA_HQ,Commercial,USD
35432,55632,7000293,55632,7000293,40269923,,40,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43108,43108,43465,,,,,,17052,40,43101,43101,43435,NR49079,The Hartford Financial Services Group Inc,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Platinum,USD
35433,7430,7430,7430,7430,40269966,,80,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43109,43132,43496,,,,,,39984,80,43132,43101,43466,N122393,Parchment Inc.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
35434,61516,7000211,61516,7000211,40269986,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43110,43110,43434,,,,,,11198,20,43101,43101,43405,E136357,PRICEWATERHOUSECOOPERS LLP,,,EMEA,NTH,SWEDEN,SWEDEN,Commercial,SEK
35435,5318,5318,5318,5318,40269995,,5,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43111,43132,43496,,,,,,2100,5,43132,43101,43466,N105032,California Casualty Management Company,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35436,14188,14188,14188,14188,40269998,,31,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43111,43132,43496,,,,,,14995,31,43132,43101,43466,N122530,"Ingo Money, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35437,7186,7000002,7186,7000002,40270005,,67,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43110,43110,43465,,,,,,33487,67,43101,43101,43435,N119728,Evaluation Systems Group,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
35438,75146,7000347,75146,7000347,40270017,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43111,43132,43496,,,,,,49980,100,43132,43101,43466,NR48580,Exxon Mobil Corporation.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Platinum,USD
35439,33702,33702,33702,33702,40270052,,10,0,0,0,AGUE10990,UE,1,1,0,1,1,0,0,0,1,0,43116,43116,43474,,,,,,2940,10,43101,43101,43466,N136189,Ensemble Health Partner,,,NAmer,NA_SE,NA_SE,NA_SE_HQ,Commercial,USD
35440,2647,2647,2647,2647,40270055,,5,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43111,43132,43496,,,,,,2100,5,43132,43101,43466,N122397,MakeMusic,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35441,2647,2647,2647,2647,40270055,,2,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43111,43132,43496,,,,,,840,2,43132,43101,43466,N122397,MakeMusic,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35442,9792,9792,9792,9792,40270072,,1,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43115,43115,43404,,,,,,441,1,43101,43101,43374,E136212,"Sotec, Software- Entwicklungs-GmbH",,,EMEA,CEN,GERMANY,GERMANY,Commercial,EUR
35443,78436,7000333,78436,7000333,40270081,,3,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43115,43115,43200,,,,,,1789,3,43101,43101,43191,N122879,SOLOVIS INC.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
35444,111640,7000336,111640,7000336,40270111,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43115,43115,43142,,,,,,5782,10,43101,43101,43132,N126889,Faction Inc,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
35445,31101,31101,31101,31101,40270120,,300,0,0,0,FLODOC990,FDE,1,0,0,1,1,0,0,0,1,0,43112,43112,43452,,,,,,14400,0,43101,43101,43435,E133412,BasWare OYJ,,,EMEA,NTH,FINLAND,FINLAND,Commercial,EUR
35446,74939,74939,74939,74939,40270135,,120,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43118,43132,43496,,,,,,63418,120,43132,43101,43466,N113939,WUNDERMAN,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
35447,3503,7000088,3503,7000088,40270144,,15,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43118,43118,43220,,,,,,6691,15,43101,43101,43191,NR49160,McKesson Corporation.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
35448,10466,7000242,10466,7000242,40270230,,620,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43121,43132,43496,,,,,,203112,620,43132,43101,43466,N101696,Ixia,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
35449,31274,31274,31274,31274,40270241,,62,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43119,43132,43496,,,,,,32810,62,43132,43101,43466,N122453,American Association of Insurance Services,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
35450,31274,31274,31274,31274,40270241,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,43119,43132,43496,,,,,,0,0,43132,43101,43466,N122453,American Association of Insurance Services,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
35451,2616,2616,2616,2616,40270242,,33,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43119,43132,43496,,,,,,19404,33,43132,43101,43466,N120381,Wilson Sporting Goods,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
35452,139072,7000337,139072,7000337,40270246,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43118,43118,43465,,,,,,0,20,43101,43101,43435,NR51483,COLORADO - LOCAL,,,PS/CAN,Public Sector,PS_SLED,PS_SL-WEST,Gold,USD
35453,7220,7220,7220,7220,40270281,,15,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43122,43132,43496,,,,,,6300,15,43132,43101,43466,N122478,"Genophen, Inc",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35454,7493,7000334,7493,7000334,40270329,,55,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43123,43160,43524,,,,,,27634,55,43160,43101,43497,N100802,Southern Farm Bureau Casualty Insurance Company,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35455,74981,74981,74981,74981,40270336,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43122,43122,43189,,,,,,3657,10,43101,43101,43132,N122422,Berry Appleman & Leiden LLP,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35456,6985,7000289,6985,7000289,40270347,,80,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43131,43132,43434,,,,,,27888,80,43132,43101,43405,NR48903,"Fiserv, Inc",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
35457,6985,7000289,6985,7000289,40270347,,30,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43131,43132,43434,,,,,,10498,30,43132,43101,43405,NR48903,"Fiserv, Inc",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
35458,50232,50232,50232,50232,40270348,,54,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43121,43132,43496,,,,,,27307,54,43132,43101,43466,N120661,People Net,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35459,50232,50232,50232,50232,40270348,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,43121,43132,43496,,,,,,0,0,43132,43101,43466,N120661,People Net,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35460,49767,7000112,49767,7000112,40270381,,120,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43125,43132,43496,,,,,,57506,120,43132,43101,43466,NR48645,Emerson Electric Co.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Gold,USD
35461,34573,34573,34573,34573,40270389,,5,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43124,43160,43524,,,,,,2100,5,43160,43101,43497,N122656,"Nonprofit Technologies, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
35462,73135,7000211,73135,7000211,40270482,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43123,43123,43190,,,,,,5546,10,43101,43101,43160,W097082,PWC (Renewals Only),,,NAmer,NA_HQ,NA_HQ,NA_HQ,Commercial,USD
35463,372,372,372,372,40270484,,50,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43124,43132,43496,,,,,,21000,50,43132,43101,43466,N120281,Connexity,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
35464,2260,7000007,2260,7000007,40270495,,1,0,1,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,43124,43132,43496,,,,,,0,0,43132,43101,43466,NR49044,Comcast Ip Services LLC.,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
35465,2260,7000007,2260,7000007,40270495,,6000,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43124,43132,43496,,,,,,1742400,6000,43132,43101,43466,NR49044,Comcast Ip Services LLC.,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
35466,128872,128872,128872,128872,40270496,,3,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43124,43124,43384,,,,,,1072,3,43101,43101,43374,N125697,CampMinder,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35467,128872,128872,128872,128872,40270496,,3,0,0,0,AGCPMG990,EE,1,0,0,1,1,0,0,0,1,0,43124,43124,43384,,,,,,306,0,43101,43101,43374,N125697,CampMinder,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35468,109608,109608,109608,109608,40270498,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43126,43126,43467,,,,,,47590,100,43101,43101,43466,L106228,BAVARIA S A,,,LA,ANDEAN,ANDEAN - NORTH,COLOMBIA,Commercial,USD
35469,12848,7000112,12848,7000112,40270502,,26,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43125,43160,43524,,,,,,12230,26,43160,43101,43497,NR48645,Emerson Electric Co.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Gold,USD
35470,108188,7000338,108188,7000338,40270505,,7,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43129,43280,,,,,,3723,7,43101,43101,43252,N134617,BlueTalon,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35471,50375,50375,50375,50375,40270541,,65,0,0,0,FLODOC990,FDE,1,0,0,1,1,0,0,0,1,0,43131,43132,43554,,,,,,5967,0,43132,43101,43525,N122403,"Scaled Agile, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35472,50375,50375,50375,50375,40270541,,20,0,0,0,FLODOC990,FDE,1,0,0,1,1,0,0,0,1,0,43131,43132,43554,,,,,,1912,0,43132,43101,43525,N122403,"Scaled Agile, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35473,127772,127772,127772,127772,40270542,,15,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43126,43126,43356,,,,,,5376,15,43101,43101,43344,N122011,"Cloud Elements, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35474,557,7000002,557,7000002,40270544,,47,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,23491,47,43132,43101,43466,NR48976,Pearson Education,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Silver,USD
35475,55632,7000293,55632,7000293,40270555,,100,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43125,43125,43465,,,,,,42635,100,43101,43101,43435,NR49079,The Hartford Financial Services Group Inc,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Platinum,USD
35476,132396,132396,132396,132396,40270556,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43129,43371,,,,,,2650,5,43101,43101,43344,N135033,Computers Unlimited,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
35477,-145,7000278,-145,7000278,40270557,,1,0,1,0,ACSFSB990,UE,1,0,0,1,1,0,0,0,0,1,43124,43124,43465,,,,,,2500,0,43101,43101,43435,NR48768,Federal National Mortgage Association,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Platinum,USD
35478,-145,7000278,-145,7000278,40270557,,10,0,1,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,43124,43124,43465,,,,,,0,10,43101,43101,43435,NR48768,Federal National Mortgage Association,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Platinum,USD
35479,79485,79485,79485,79485,40270566,,95,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43129,43555,,,,,,35659,95,43101,43101,43525,NR48960,George Weston Limited,,,PS/CAN,CANADA,PS_CANADA,PS_CAN_WEST-CTL,Platinum,CAD
35480,58274,58274,58274,58274,40270568,,35,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,18676,35,43132,43101,43466,N115577,"NATIONAL ECOLOGICAL OBSERVATORY NETWORK, INC.",,,PS/CAN,Public Sector,PS_FED/FSI,PS_CIVILIAN,Gold,USD
35481,58274,58274,58274,58274,40270568,,40,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,21168,40,43132,43101,43466,N115577,"NATIONAL ECOLOGICAL OBSERVATORY NETWORK, INC.",,,PS/CAN,Public Sector,PS_FED/FSI,PS_CIVILIAN,Gold,USD
35482,72647,72647,72647,72647,40270571,,95,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43125,43191,43555,,,,,,47435,95,43191,43101,43525,NR48638,Steelcase Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Silver,USD
35483,3410,3410,3410,3410,40270578,,2,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43125,43125,43373,,,,,,843,2,43101,43101,43344,E136373,Active Navigation,,,EMEA,NTH,UKI,UK,Commercial,GBP
35484,3410,3410,3410,3410,40270578,,5,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43125,43125,43373,,,,,,2100,5,43101,43101,43344,E136373,Active Navigation,,,EMEA,NTH,UKI,UK,Commercial,GBP
35485,3410,3410,3410,3410,40270578,,2,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43125,43125,43373,,,,,,845,2,43101,43101,43344,E136373,Active Navigation,,,EMEA,NTH,UKI,UK,Commercial,GBP
35486,3410,3410,3410,3410,40270578,,1,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43125,43125,43373,,,,,,419,1,43101,43101,43344,E136373,Active Navigation,,,EMEA,NTH,UKI,UK,Commercial,GBP
35487,100129,100129,100129,100129,40270583,,200,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43829,,,,,,57518,200,43101,43101,43800,ER49616,BNP PARIBAS,,,EMEA,NTH,BENELUX,BELGIUM,Platinum,EUR
35488,3504,7000341,3504,7000341,40270605,,1370,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,566179,1370,43132,43101,43466,NR49070,INTERCONTINENTAL HOTELS GROUP PLC,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
35489,5219,7000250,5219,7000250,40270607,,62,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43126,43132,43496,,,,,,18228,62,43132,43101,43466,NR51372,KANSAS - STATE,,,PS/CAN,Public Sector,PS_SLED,PS_SL-EAST,Gold,USD
35490,61246,7000053,61246,7000053,40270609,,156,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,71866,156,43132,43101,43466,NR48591,United Technologies Corporation,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Gold,USD
35491,85561,85561,85561,85561,40270610,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43373,,,,,,12416,30,43101,43101,43344,NR48870,"Schneider National, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Silver,USD
35492,85561,85561,85561,85561,40270610,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43373,,,,,,12275,30,43101,43101,43344,NR48870,"Schneider National, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Silver,USD
35493,85561,85561,85561,85561,40270610,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43373,,,,,,12315,30,43101,43101,43344,NR48870,"Schneider National, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Silver,USD
35494,69856,69856,69856,69856,40270616,,410,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,207329,410,43132,43101,43466,NR49759,Pitney Bowes Inc,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Gold,USD
35495,2257,2257,2257,2257,40270624,,16,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43126,43132,43496,,,,,,6720,16,43132,43101,43466,N100257,"Fortinet, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
35496,79812,79812,79812,79812,40270644,,50,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43129,43281,,,,,,27383,50,43101,43101,43252,NR49113,Broadridge Foundation.,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
35497,56032,7000250,56032,7000250,40270651,,30,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43129,43132,43496,,,,,,6300,30,43132,43101,43466,NR51372,KANSAS - STATE,,,PS/CAN,Public Sector,PS_SLED,PS_SL-EAST,Gold,USD
35498,130072,130072,130072,130072,40270655,,2,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43130,43130,43465,,,,,,1011,2,43101,43101,43435,N126031,Epicure Selections,,,PS/CAN,CANADA,PS_CANADA,PS_CAN_COMMERCIAL,Commercial,USD
35499,69474,7000096,69474,7000096,40270660,,70,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43129,43312,,,,,,29063,70,43101,43101,43282,NR50312,"Amazon.com, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_PNW,Gold,USD
35500,25994,25994,25994,25994,40270690,,20,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43129,43129,43404,,,,,,8400,20,43101,43101,43374,E136220,ZYNSTRA LIMITED,,,EMEA,NTH,UKI,UK,Commercial,GBP
35501,25994,25994,25994,25994,40270690,,20,0,0,0,AGCQMG990,EE,1,0,0,1,1,0,0,0,1,0,43129,43129,43404,,,,,,2400,0,43101,43101,43374,E136220,ZYNSTRA LIMITED,,,EMEA,NTH,UKI,UK,Commercial,GBP
35502,71557,71557,71557,71557,40270693,,65,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,34086,65,43132,43101,43466,ER52064,ASR Nederland,,,EMEA,NTH,BENELUX,NETHERLANDS,Silver,EUR
35503,49898,49898,49898,49898,40270700,,12,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,43129,43132,43496,,,,,,5040,12,43132,43101,43466,N122493,Rpost US Inc.,,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
35504,3323,7000339,3323,7000339,40270701,,5,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43129,43131,43495,,,,,,2940,5,43101,43101,43466,N122639,"Inthinc, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35505,30551,7000339,30551,7000339,40270701,,35,0,0,0,FLODOC990,FDE,1,0,0,1,1,0,0,0,1,0,43129,43131,43495,,,,,,3780,0,43101,43101,43466,N122639,"Inthinc, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35506,66784,66784,66784,66784,40270759,,5,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,2940,5,43132,43101,43466,N122307,Hewlett Packard Inc (HPI),,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
35507,126264,126264,126264,126264,40270762,,20,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43676,,,,,,11071,20,43101,43101,43647,N102392,Tennessee Farmers Life Insurance Company,,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
35508,140224,7000206,140224,7000206,40270771,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43494,,,,,,9408,20,43101,43101,43466,NR51375,DISTRICT OF COLUMBIA GOVERNMENT,,,PS/CAN,Public Sector,PS_SLED,PS_SL-EAST,Gold,USD
35509,5263,5263,5263,5263,40270772,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,0,30,43132,43101,43466,N101103,Northeastern University,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
35510,28160,7000221,28160,7000221,40270778,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43130,43132,43496,,,,,,14700,25,43132,43101,43466,N127808,Verisk Health,,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
35511,74939,74939,74939,74939,40270780,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43130,43130,43496,,,,,,13244,25,43101,43101,43466,N113939,WUNDERMAN,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
35512,75810,75810,75810,75810,40270785,,60,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43131,43496,,,,,,28224,60,43101,43101,43466,NR48728,Healthcare Services Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Platinum,USD
35513,39773,7000129,39773,7000129,40270786,,25,0,0,0,AGUEPT990,UE Partner,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,2500,25,43132,43101,43466,N122603,"Accurev, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
35514,51876,7000181,51876,7000181,40270794,,50,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43130,43130,43281,,,,,,22051,50,43101,43101,43252,NR49129,Aetna Inc.,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Platinum,USD
35515,66784,66784,66784,66784,40270800,,40,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,23520,40,43132,43101,43466,N122307,Hewlett Packard Inc (HPI),,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
35516,5342,7000118,5342,7000118,40270807,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,43131,43132,43496,,,,,,29400,50,43132,43101,43466,NR52846,"Autodesk, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Silver,USD
