subid,fw_month,arr_odb,seats_odb
-300,2012-07-01,54e3,500
-300,2012-08-01,54e3,500
-300,2012-09-01,54e3,500
-300,2012-10-01,54e3,500
-300,2012-11-01,54e3,500
-300,2012-12-01,54e3,500
-300,2013-01-01,54e3,500
-300,2013-02-01,54e3,500
-300,2013-03-01,54e3,500
-299,2014-10-01,11016,20
-299,2014-11-01,11016,20
-299,2014-12-01,11016,20
-299,2015-01-01,11016,20
-299,2015-02-01,11016,20
-299,2015-03-01,36006,70
-299,2015-04-01,36006,70
-299,2015-05-01,36006,70
-299,2015-06-01,36006,70
-299,2015-07-01,36006,70
-299,2015-08-01,36006,70
-298,2014-10-01,11908.8,30
-298,2014-11-01,29772,75
-298,2014-12-01,53586,135
-298,2015-01-01,55277.1,135
-298,2015-02-01,55277.1,135
-298,2015-03-01,55277.1,135
-298,2015-04-01,67185.9,165
-298,2015-05-01,67185.9,165
-298,2015-06-01,67185.9,165
-298,2015-07-01,67185.9,165
-298,2015-08-01,67185.9,165
-298,2015-09-01,67185.9,165
-298,2015-10-01,67185.9,165
-298,2015-11-01,79094.7,195
-298,2015-12-01,79094.7,195
-298,2016-01-01,87034.15999999999,215
-298,2016-02-01,87034.15999999999,215
-298,2016-03-01,87034.15999999999,215
-298,2016-04-01,87034.15999999999,215
-298,2016-05-01,87034.15999999999,215
-298,2016-06-01,87034.15999999999,215
-298,2016-07-01,87034.15999999999,215
-298,2016-08-01,87034.15999999999,215
-298,2016-09-01,87034.15999999999,215
-298,2016-10-01,87034,215
-298,2016-11-01,87034,215
-298,2016-12-01,87034,215
-298,2017-01-01,87034,215
-298,2017-03-01,23043,50
-298,2017-04-01,23043,50
-298,2017-05-01,23043,50
-298,2017-06-01,23043,50
-298,2017-07-01,23043,50
-298,2017-08-01,23043,50
-298,2017-09-01,23043,50
-298,2017-10-01,23043,50
-298,2017-11-01,23043,50
-298,2017-12-01,23043,50
-298,2018-01-01,23043,50
-296,2014-07-01,20580,35
-296,2014-08-01,20580,35
-296,2014-09-01,23080,35
-296,2014-10-01,23080,35
-296,2014-11-01,18522,35
-296,2014-12-01,18522,35
-296,2015-01-01,18522,35
-296,2015-02-01,18522,35
-296,2015-03-01,18522,35
-296,2015-04-01,18522,35
-296,2015-05-01,18522,35
-296,2015-06-01,18522,35
-296,2015-07-01,18522,35
-296,2015-08-01,18522,35
-296,2015-09-01,18522,35
-296,2015-10-01,18522,35
-296,2015-11-01,18522,35
-294,2014-07-01,5e3,25
-294,2014-08-01,5e3,25
-294,2014-09-01,5e3,25
-294,2014-10-01,5e3,25
-294,2014-11-01,5e3,25
-294,2014-12-01,5e3,25
-294,2015-01-01,5e3,25
-294,2015-02-01,5e3,25
-294,2015-03-01,5e3,25
-294,2015-04-01,5e3,25
-294,2015-05-01,5e3,25
-294,2015-06-01,5e3,25
-292,2014-06-01,2475,5
-292,2014-07-01,2475,5
-292,2014-08-01,2475,5
-292,2014-09-01,2475,5
-292,2014-10-01,2475,5
-292,2014-11-01,2475,5
-292,2014-12-01,2475,5
-292,2015-01-01,2475,5
-292,2015-02-01,2475,5
-292,2015-03-01,2475,5
-292,2015-04-01,2475,5
-292,2015-05-01,2550,5
-292,2015-06-01,2550,5
-292,2015-07-01,2550,5
-292,2015-08-01,2550,5
-292,2015-09-01,2550,5
-292,2015-10-01,2550,5
-292,2015-11-01,2550,5
-292,2015-12-01,2550,5
-292,2016-01-01,2550,5
-292,2016-02-01,2550,5
-292,2016-03-01,2550,5
-292,2016-04-01,2550,5
-291,2014-11-01,20228,100
-291,2014-12-01,20228,100
-291,2015-01-01,29903,150
-291,2015-02-01,29903,150
-291,2015-03-01,29903,150
-291,2015-04-01,29903,150
-291,2015-05-01,29903,150
-291,2015-06-01,29903,150
-291,2015-07-01,39578,200
-291,2015-08-01,49253,250
-291,2015-09-01,49253,250
-291,2015-10-01,49253,250
-291,2015-11-01,49025,250
-291,2015-12-01,49025,250
-291,2016-01-01,49025,250
-291,2016-02-01,49025,250
-291,2016-03-01,58700,300
-291,2016-04-01,58700,300
-291,2016-05-01,58700,300
-291,2016-06-01,58700,300
-291,2016-07-01,58700,300
-291,2016-08-01,58700,300
-291,2016-09-01,58700,300
-291,2016-10-01,58700,299
-291,2016-11-01,58700,299
-291,2016-12-01,39133,200
-291,2017-01-01,39133,200
-291,2017-02-01,39133,200
-291,2017-03-01,39133,200
-291,2017-04-01,39133,200
-291,2017-05-01,39133,200
-291,2017-06-01,58483,300
-291,2017-07-01,58483,300
-291,2017-08-01,58483,300
-291,2017-09-01,58483,300
-291,2017-10-01,58483,300
-291,2017-11-01,58483,300
-291,2017-12-01,58483,300
-291,2018-01-01,58483,300
-291,2018-02-01,58483,300
-291,2018-03-01,58483,300
-291,2018-04-01,58483,300
-291,2018-05-01,58483,300
-291,2018-06-01,58483,300
-291,2018-07-01,58483,300
-291,2018-08-01,58483,300
-291,2018-09-01,58483,300
-291,2018-10-01,58483,300
-289,2014-05-01,7680,16
-289,2014-06-01,7680,16
-289,2014-07-01,7680,16
-289,2014-08-01,7680,16
-289,2014-09-01,7680,16
-289,2014-10-01,7680,16
-289,2014-11-01,7680,16
-289,2014-12-01,7680,16
-289,2015-01-01,7680,16
-289,2015-02-01,7680,16
-289,2015-03-01,7680,16
-289,2015-04-01,7680,16
-289,2015-05-01,7680,16
-289,2015-06-01,7680,16
-289,2015-07-01,7680,16
-289,2015-08-01,7680,16
-289,2015-09-01,7680,16
-289,2015-10-01,7680,16
-289,2015-11-01,7680,16
-289,2015-12-01,7680,16
-289,2016-01-01,7680,16
-289,2016-02-01,7680,16
-289,2016-03-01,7680,16
-289,2016-04-01,7680,16
-289,2016-05-01,7680,16
-289,2016-06-01,7680,16
-289,2016-07-01,7680,16
-289,2016-08-01,7680,16
-289,2016-09-01,7680,16
-289,2016-10-01,7680,16
-289,2016-11-01,7680,16
-289,2016-12-01,7680,16
-289,2017-01-01,7680,16
-289,2017-02-01,7680,16
-289,2017-03-01,7680,16
-289,2017-04-01,7680,16
-289,2017-05-01,7680,16
-287,2014-04-01,72188.13,150
-287,2014-05-01,81547.91,170
-287,2014-06-01,81547.91,170
-287,2014-07-01,81547.91,170
-287,2014-08-01,81547.91,170
-287,2014-09-01,86227.8,180
-287,2014-10-01,86227.8,180
-287,2014-11-01,86227.8,180
-287,2014-12-01,90907.69,190
-287,2015-01-01,95587.58,200
-287,2015-02-01,95587.58,200
-287,2015-03-01,93678,200
-287,2015-04-01,93678,200
-287,2015-05-01,93678,200
-287,2015-06-01,99558,210
-287,2015-07-01,99558,210
-287,2015-08-01,99558,210
-287,2015-09-01,99558,210
-287,2015-10-01,99558,210
-287,2015-11-01,105438,220
-287,2015-12-01,105438,220
-287,2016-01-01,105438,220
-287,2016-02-01,105438,220
-287,2016-03-01,105438,220
-287,2016-04-01,114037.5,235
-287,2016-05-01,114037.5,235
-287,2016-06-01,114037.5,235
-287,2016-07-01,114037.5,235
-287,2016-08-01,114037.5,235
-287,2016-09-01,114037.5,235
-287,2016-10-01,114038,235
-287,2016-11-01,114038,235
-287,2016-12-01,114038,235
-287,2017-01-01,114038,235
-287,2017-02-01,114038,235
-287,2017-03-01,114038,235
-287,2017-04-01,123501,260
-287,2017-05-01,123501,260
-287,2017-06-01,123501,260
-287,2017-07-01,123501,260
-287,2017-08-01,123501,260
-287,2017-09-01,123501,260
-287,2017-10-01,123501,260
-287,2017-11-01,123501,260
-287,2017-12-01,123501,260
-287,2018-01-01,123501,260
-287,2018-02-01,123501,260
-287,2018-03-01,123501,260
-284,2014-02-01,114804,285
-284,2014-03-01,114804,285
-284,2014-04-01,114804,285
-284,2014-05-01,114804,285
-284,2014-06-01,114804,285
-284,2014-07-01,114804,285
-284,2014-08-01,114804,285
-284,2014-09-01,114804,285
-284,2014-10-01,114804,285
-284,2014-11-01,114804,285
-284,2014-12-01,114804,285
-284,2015-01-01,114804,285
-284,2015-02-01,113116.5,285
-284,2015-03-01,9556,12
-284,2015-04-01,9556,12
-284,2015-05-01,9556,12
-284,2015-06-01,9556,12
-284,2015-07-01,9556,12
-284,2015-08-01,9556,12
-284,2015-09-01,9556,12
-284,2015-10-01,9556,12
-284,2015-11-01,9556,12
-284,2015-12-01,9556,12
-284,2016-01-01,9556,12
-283,2014-03-01,0,125
-283,2014-04-01,0,125
-283,2014-05-01,0,125
-283,2014-06-01,0,125
-283,2014-07-01,0,125
-283,2014-08-01,0,125
-283,2014-09-01,0,125
-283,2014-10-01,0,125
-283,2014-11-01,0,125
-283,2014-12-01,0,125
-283,2015-01-01,0,125
-283,2015-02-01,0,125
-281,2014-02-01,24722.5,50
-281,2014-03-01,24722.5,50
-281,2014-04-01,24722.5,50
-281,2014-05-01,24722.5,50
-281,2014-06-01,24722.5,50
-281,2014-07-01,24722.5,50
-281,2014-08-01,24722.5,50
-281,2014-09-01,24722.5,50
-281,2014-10-01,24722.5,50
-281,2014-11-01,24722.5,50
-281,2014-12-01,24722.5,50
-281,2015-01-01,24722.5,50
-281,2015-02-01,24722.5,50
-281,2015-03-01,24722.5,50
-281,2015-04-01,24722.5,50
-281,2015-05-01,24722.5,50
-281,2015-06-01,24722.5,50
-281,2015-07-01,24722.5,50
-281,2015-08-01,24722.5,50
-281,2015-09-01,24722.5,50
-281,2015-10-01,24722.5,50
-281,2015-11-01,24722.5,50
-281,2015-12-01,24722.5,50
-281,2016-01-01,24722.5,50
-281,2016-02-01,24722.5,50
-281,2016-03-01,24722.5,50
-281,2016-04-01,24722.5,50
-281,2016-05-01,24722.5,50
-281,2016-06-01,24722.5,50
-281,2016-07-01,24722.5,50
-281,2016-08-01,24722.5,50
-281,2016-09-01,24722.5,50
-281,2016-10-01,24723,50
-281,2016-11-01,24723,50
-281,2016-12-01,24723,50
-281,2017-01-01,24723,50
-278,2013-12-01,1036.51,7
-278,2014-01-01,543.41,7
-278,2014-02-01,543.41,7
-278,2014-03-01,543.41,7
-278,2014-04-01,543.41,7
-278,2014-05-01,543.41,7
-278,2014-06-01,543.41,7
-278,2014-07-01,543.41,7
-278,2014-08-01,543.41,7
-278,2014-09-01,543.41,7
-278,2014-10-01,543.41,7
-278,2014-11-01,543.41,7
-278,2014-12-01,543.41,7
-276,2014-01-01,20816,40
-276,2014-02-01,20816,40
-276,2014-03-01,20816,40
-276,2014-04-01,20816,40
-276,2014-05-01,20816,40
-276,2014-06-01,20816,40
-276,2014-07-01,20816,40
-276,2014-08-01,20816,40
-276,2014-09-01,20816,40
-276,2014-10-01,20816,40
-276,2014-11-01,20816,40
-276,2014-12-01,23418,40
-276,2015-01-01,23418,40
-276,2015-02-01,23418,40
-276,2015-03-01,23418,40
-276,2015-04-01,23418,40
-276,2015-05-01,23418,40
-276,2015-06-01,23418,40
-276,2015-07-01,23418,40
-276,2015-08-01,23418,40
-276,2015-09-01,23418,40
-276,2015-10-01,23418,40
-276,2015-11-01,23418,40
-276,2015-12-01,17119,30
-276,2016-01-01,17119,30
-276,2016-02-01,17119,30
-276,2016-03-01,17119,30
-276,2016-04-01,17119,30
-276,2016-05-01,17119,30
-276,2016-06-01,17119,30
-276,2016-07-01,17119,30
-276,2016-08-01,17119,30
-276,2016-09-01,17119,30
-276,2016-10-01,17119,30
-276,2016-11-01,17119,30
-276,2016-12-01,17119,30
-276,2017-01-01,17119,30
-276,2017-02-01,21598,36
-276,2017-03-01,21598,36
-276,2017-04-01,21598,36
-276,2017-05-01,21598,36
-276,2017-06-01,21598,36
-276,2017-07-01,21598,36
-276,2017-08-01,21598,36
-276,2017-09-01,21598,36
-276,2017-10-01,21598,36
-276,2017-11-01,21598,36
-276,2017-12-01,21598,36
-276,2018-01-01,21598,36
-276,2018-05-01,8431,10
-276,2018-06-01,8431,10
-276,2018-07-01,8431,10
-276,2018-08-01,8431,10
-276,2018-09-01,8431,10
-276,2018-10-01,8431,10
-275,2014-10-01,11283.75,50
-275,2014-11-01,11283.75,50
-275,2014-12-01,11283.75,50
-275,2015-01-01,11283.75,50
-275,2015-02-01,11283.75,50
-275,2015-03-01,11283.75,50
-275,2015-04-01,11283.75,50
-275,2015-05-01,11283.75,50
-275,2015-06-01,11283.75,50
-275,2015-07-01,27088.47,100
-275,2015-08-01,27088.47,100
-275,2015-09-01,27088.47,100
-275,2015-10-01,27088.47,100
-275,2015-11-01,27088.47,100
-275,2015-12-01,27088.47,100
-275,2016-01-01,27088.47,100
-275,2016-02-01,27088.47,100
-275,2016-03-01,27088.47,100
-275,2016-04-01,27088.47,100
-275,2016-05-01,27088.47,100
-275,2016-06-01,27088.47,100
-275,2016-07-01,27088.47,100
-275,2016-08-01,27088.47,100
-275,2016-09-01,27088.47,100
-275,2016-10-01,27089,100
-275,2016-11-01,27089,100
-275,2016-12-01,27089,100
-275,2017-01-01,27089,100
-275,2017-02-01,27089,100
-275,2017-03-01,27089,100
-275,2017-04-01,27089,100
-275,2017-05-01,27089,100
-275,2017-06-01,27089,100
-275,2017-07-01,27089,100
-275,2017-08-01,27089,100
-275,2017-09-01,27089,100
-275,2017-10-01,27089,100
-275,2017-11-01,27089,100
-275,2017-12-01,27089,100
-275,2018-01-01,27089,100
-275,2018-02-01,27089,100
-275,2018-03-01,27089,100
-275,2018-04-01,27089,100
-275,2018-05-01,27089,100
-275,2018-06-01,27089,100
-275,2018-07-01,27089,100
-274,2013-10-01,6700,10
-274,2013-11-01,6700,10
-274,2013-12-01,6700,10
-274,2014-01-01,6700,10
-274,2014-02-01,6700,10
-274,2014-03-01,6700,10
-274,2014-04-01,6700,10
-274,2014-05-01,6700,10
-274,2014-06-01,6700,10
-274,2014-07-01,6700,10
-274,2014-08-01,6700,10
-274,2014-09-01,6700,10
-274,2014-10-01,6700,10
-274,2014-11-01,6700,10
-274,2014-12-01,6700,10
-274,2015-01-01,6700,10
-274,2015-02-01,6700,10
-274,2015-03-01,6700,10
-274,2015-04-01,6700,10
-274,2015-05-01,6700,10
-274,2015-06-01,6700,10
-274,2015-07-01,6700,10
-274,2015-08-01,6700,10
-274,2015-09-01,6700,10
-273,2013-12-01,26317.5,50
-273,2014-01-01,26317.5,50
-273,2014-02-01,26317.5,50
-273,2014-03-01,26317.5,50
-273,2014-04-01,26317.5,50
-273,2014-05-01,26317.5,50
-273,2014-06-01,26317.5,50
-273,2014-07-01,26317.5,50
-273,2014-08-01,26317.5,50
-273,2014-09-01,26317.5,50
-273,2014-10-01,26317.5,50
-273,2014-11-01,26317.5,50
-273,2014-12-01,26317.5,50
-273,2015-01-01,26317.5,50
-273,2015-02-01,27912.5,50
-273,2015-03-01,27912.5,50
-273,2015-04-01,27912.5,50
-273,2015-05-01,27912.5,50
-273,2015-06-01,27912.5,50
-273,2015-07-01,27912.5,50
-273,2015-08-01,27912.5,50
-273,2015-09-01,27912.5,50
-273,2015-10-01,27912.5,50
-273,2015-11-01,27912.5,50
-273,2015-12-01,27912.5,50
-273,2016-01-01,27912.5,50
-272,2013-08-01,76969.2,133
-272,2013-09-01,102489.2,183
-272,2013-10-01,102489.2,183
-272,2013-11-01,102489.2,183
-272,2013-12-01,102489.2,183
-272,2014-01-01,102489.2,183
-272,2014-02-01,96668,171
-272,2014-03-01,103724,183
-272,2014-04-01,103724,183
-272,2014-05-01,103724,183
-272,2014-06-01,103724,183
-272,2014-07-01,103724,183
-272,2014-08-01,77264,160
-272,2014-09-01,77264,160
-272,2014-10-01,77264,160
-272,2014-11-01,77264,160
-272,2014-12-01,77264,160
-272,2015-01-01,81497.6,169
-272,2015-02-01,81497.6,169
-272,2015-03-01,81497.6,169
-272,2015-04-01,81497.6,169
-272,2015-05-01,83849.6,174
-272,2015-06-01,83849.6,174
-272,2015-07-01,83849.6,174
-272,2015-08-01,83849.6,174
-272,2015-09-01,85731.20000000001,178
-272,2015-10-01,85731.20000000001,178
-272,2015-11-01,85731.20000000001,178
-272,2015-12-01,85731.20000000001,178
-272,2016-01-01,85731.20000000001,178
-272,2016-02-01,85731.20000000001,178
-272,2016-03-01,85731.20000000001,178
-272,2016-04-01,85731.20000000001,178
-272,2016-05-01,85731.20000000001,178
-272,2016-06-01,99843.20000000001,208
-272,2016-07-01,99843.20000000001,208
-272,2016-08-01,99843.2,208
-272,2016-09-01,106899.2,223
-272,2016-10-01,106899,223
-272,2016-11-01,106899,223
-272,2016-12-01,142044,298
-272,2017-01-01,142044,298
-272,2017-02-01,142044,298
-272,2017-03-01,142044,298
-272,2017-04-01,142044,298
-272,2017-05-01,142044,298
-272,2017-06-01,142044,298
-272,2017-07-01,142044,298
-272,2017-08-01,142044,298
-272,2017-09-01,177772,373
-272,2017-10-01,177772,373
-272,2017-11-01,177772,373
-272,2017-12-01,177772,373
-272,2018-01-01,177772,373
-272,2018-02-01,177772,373
-272,2018-03-01,177772,373
-272,2018-04-01,177772,373
-272,2018-05-01,177772,373
-272,2018-06-01,177772,373
-272,2018-07-01,177772,373
-272,2018-08-01,177772,373
-272,2018-09-01,119600,250
-272,2018-10-01,119600,250
-269,2013-07-01,48147,95
-269,2013-08-01,48147,95
-269,2013-09-01,48147,95
-269,2013-10-01,48147,95
-269,2013-11-01,48147,95
-269,2013-12-01,48147,95
-269,2014-01-01,48147,95
-269,2014-02-01,48147,95
-269,2014-03-01,48147,95
-269,2014-04-01,48147,95
-269,2014-05-01,48147,95
-269,2014-06-01,46256.38,95
-269,2014-07-01,48147,95
-269,2014-08-01,48147,95
-269,2014-09-01,48147,95
-269,2014-10-01,48147,95
-269,2014-11-01,48147,95
-269,2014-12-01,48147,95
-269,2015-01-01,48147,95
-269,2015-02-01,48147,95
-269,2015-03-01,48147,95
-269,2015-04-01,48147,95
-269,2015-05-01,48147,95
-269,2015-06-01,50572.5,100
-269,2015-07-01,50572.5,100
-269,2015-08-01,50572.5,100
-269,2015-09-01,50572.5,100
-269,2015-10-01,50572.5,100
-269,2015-11-01,50572.5,100
-269,2015-12-01,50572.5,100
-269,2016-01-01,50572.5,100
-269,2016-02-01,50572.5,100
-269,2016-03-01,50572.5,100
-269,2016-04-01,50572.5,100
-269,2016-05-01,50572.5,100
-269,2016-06-01,52512.9,104
-269,2016-07-01,52512.9,104
-269,2016-08-01,52512.9,104
-269,2016-09-01,52512.9,104
-269,2016-10-01,52513,104
-269,2016-11-01,52513,104
-269,2016-12-01,52513,104
-269,2017-01-01,52513,104
-269,2017-02-01,52513,104
-269,2017-03-01,52513,104
-269,2017-04-01,52513,104
-269,2017-05-01,52513,104
-269,2017-06-01,52513,104
-267,2013-06-01,4264,3
-267,2013-07-01,15480,25
-267,2013-08-01,15480,25
-267,2013-09-01,15480,25
-267,2013-10-01,15480,25
-267,2013-11-01,15480,25
-267,2013-12-01,15480,25
-267,2014-01-01,15480,25
-267,2014-02-01,15480,25
-267,2014-03-01,15480,25
-267,2014-04-01,15480,25
-267,2014-05-01,15480,25
-267,2014-06-01,15480,25
-266,2013-06-01,20562.5,50
-266,2013-07-01,20562.5,50
-266,2013-08-01,20562.5,50
-266,2013-09-01,20562.5,50
-266,2013-10-01,20562.5,50
-266,2013-11-01,20562.5,50
-266,2013-12-01,20562.5,50
-266,2014-01-01,20562.5,50
-266,2014-02-01,20562.5,50
-266,2014-03-01,20562.5,50
-266,2014-04-01,20562.5,50
-266,2014-05-01,20562.5,50
-266,2014-06-01,20562.5,50
-265,2013-08-01,22767.5,40
-265,2013-09-01,22767.5,40
-265,2013-10-01,22767.5,40
-265,2013-11-01,22767.5,40
-265,2013-12-01,22767.5,40
-265,2014-01-01,22767.5,40
-265,2014-02-01,22767.5,40
-265,2014-03-01,22767.5,40
-265,2014-04-01,22767.5,40
-265,2014-05-01,22767.5,40
-265,2014-06-01,22767.5,40
-265,2014-07-01,22767.5,40
-265,2014-08-01,22767.5,40
-265,2014-09-01,22767.5,40
-265,2014-10-01,22767.5,40
-265,2014-11-01,22767.5,40
-265,2014-12-01,22767.5,40
-265,2015-01-01,22767.5,40
-265,2015-02-01,22767.5,40
-265,2015-03-01,22767.5,40
-265,2015-04-01,22767.5,40
-265,2015-05-01,22767.5,40
-265,2015-06-01,22767.5,40
-265,2015-07-01,22767.5,40
-264,2013-05-01,22330,50
-264,2013-06-01,22330,50
-264,2013-07-01,22330,50
-264,2013-08-01,22330,50
-264,2013-09-01,22330,50
-264,2013-10-01,22330,50
-264,2013-11-01,22330,50
-264,2013-12-01,22330,50
-264,2014-01-01,22330,50
-264,2014-02-01,22330,50
-264,2014-03-01,22330,50
-264,2014-04-01,22330,50
-264,2014-05-01,20725.83,50
-263,2013-05-01,4140,25
-263,2013-06-01,4140,25
-263,2013-07-01,4140,25
-263,2013-08-01,4140,25
-263,2013-09-01,4140,25
-263,2013-10-01,4140,25
-263,2013-11-01,4140,25
-263,2013-12-01,4140,25
-263,2014-01-01,5478.76,32
-263,2014-02-01,5478.76,32
-263,2014-03-01,6693.76,38
-263,2014-04-01,6693.76,38
-263,2014-05-01,6693.76,38
-263,2014-06-01,6693.76,38
-263,2014-07-01,6693.76,38
-263,2014-08-01,6693.76,38
-263,2014-09-01,9697.51,53
-263,2014-10-01,9697.51,53
-263,2014-11-01,9697.51,53
-263,2014-12-01,9697.51,53
-263,2015-01-01,9697.51,53
-263,2015-02-01,9697.51,53
-263,2015-03-01,9697.51,53
-263,2015-04-01,9697.51,53
-263,2015-05-01,9697.51,53
-263,2015-06-01,9697.51,53
-263,2015-07-01,9697.51,53
-263,2015-08-01,9697.51,53
-263,2015-09-01,9697.51,53
-263,2015-10-01,9697.51,53
-263,2015-11-01,9697.51,53
-263,2015-12-01,9697.51,53
-263,2016-01-01,9697.51,53
-263,2016-02-01,9697.51,53
-263,2016-03-01,9697.51,53
-263,2016-04-01,9697.51,53
-263,2016-05-01,9697.51,53
-263,2016-06-01,9697.51,53
-263,2016-07-01,9697.51,53
-263,2016-08-01,9697.51,53
-263,2016-09-01,9697.51,53
-263,2016-10-01,9698,53
-263,2016-11-01,9698,53
-263,2016-12-01,9698,53
-263,2017-01-01,9698,53
-263,2017-02-01,9698,53
-263,2017-03-01,9698,53
-263,2017-04-01,9698,53
-257,2013-06-01,66225,500
-257,2013-07-01,66225,500
-257,2013-08-01,66225,500
-257,2013-09-01,66225,500
-257,2013-10-01,131193.75,1050
-257,2013-11-01,131193.75,1050
-257,2013-12-01,131193.75,1050
-257,2014-01-01,131193.75,1050
-257,2014-02-01,131193.75,1050
-257,2014-03-01,131193.75,1050
-257,2014-04-01,238443.75,2050
-257,2014-05-01,238443.75,2050
-257,2014-06-01,238443.75,2050
-257,2014-07-01,323756.26,2800
-257,2014-08-01,323756.26,2800
-257,2014-09-01,323756.26,2800
-257,2014-10-01,323756.26,2800
-257,2014-11-01,323756.25,2800
-257,2014-12-01,323756.25,2800
-257,2015-01-01,323756.25,2800
-257,2015-02-01,323756.25,2800
-257,2015-03-01,407756.25,2800
-257,2015-04-01,407756.25,2800
-257,2015-05-01,407756.25,2800
-257,2015-06-01,407756.25,2800
-257,2015-07-01,407756.25,2800
-257,2015-08-01,407756.25,2800
-257,2015-09-01,407756.25,2800
-257,2015-10-01,407756.25,2800
-257,2015-11-01,407756.26,2800
-257,2015-12-01,0,0
-257,2016-01-01,0,0
-257,2016-02-01,0,0
-257,2016-03-01,0,0
-257,2016-04-01,0,0
-257,2016-05-01,0,0
-257,2016-06-01,0,0
-257,2016-07-01,0,0
-257,2016-08-01,0,0
-257,2016-09-01,0,0
-256,2013-02-01,28699.55,200
-256,2013-03-01,28699.55,200
-256,2013-04-01,28699.55,200
-256,2013-05-01,28699.55,200
-256,2013-06-01,28699.55,200
-256,2013-07-01,28699.55,200
-256,2013-08-01,28699.55,200
-256,2013-09-01,28699.55,200
-256,2013-10-01,28699.55,200
-256,2013-11-01,28699.55,200
-256,2013-12-01,28699.55,200
-256,2014-01-01,28699.55,200
-256,2014-02-01,28699.55,200
-256,2014-03-01,28699.55,200
-256,2014-04-01,28699.55,200
-256,2014-05-01,28699.55,200
-256,2014-06-01,28699.55,200
-256,2014-07-01,28699.55,200
-256,2014-08-01,28699.55,200
-256,2014-09-01,28699.55,200
-256,2014-10-01,28699.55,200
-256,2014-11-01,28699.55,200
-256,2014-12-01,28699.55,200
-256,2015-01-01,28699.55,200
-256,2015-02-01,28699.55,200
-256,2015-03-01,28699.55,200
-256,2015-04-01,28699.55,200
-256,2015-05-01,28699.55,200
-256,2015-06-01,28699.55,200
-255,2013-02-01,19387.5,50
-255,2013-03-01,19387.5,50
-255,2013-04-01,19387.5,50
-255,2013-05-01,19387.5,50
-255,2013-06-01,19387.5,50
-255,2013-07-01,19387.5,50
-255,2013-08-01,19387.5,50
-255,2013-09-01,19387.5,50
-255,2013-10-01,19387.5,50
-255,2013-11-01,19387.5,50
-255,2013-12-01,19387.5,50
-255,2014-01-01,19387.5,50
-252,2013-01-01,49040,100
-252,2013-02-01,49040,100
-252,2013-03-01,49040,100
-252,2013-04-01,49040,100
-252,2013-05-01,63593,130
-252,2013-06-01,63593,130
-252,2013-07-01,63593,130
-251,2013-01-01,16392.6,40
-251,2013-02-01,16392.6,40
-251,2013-03-01,16392.6,40
-251,2013-04-01,16392.6,40
-251,2013-05-01,16392.6,40
-251,2013-06-01,16392.6,40
-251,2013-07-01,16392.6,40
-251,2013-08-01,16392.6,40
-251,2013-09-01,16392.6,40
-251,2013-10-01,16392.6,40
-251,2013-11-01,16392.6,40
-251,2013-12-01,16392.6,40
-251,2014-01-01,16392.6,40
-251,2014-02-01,16392.6,40
-251,2014-03-01,16392.6,40
