ca_account_id,order_seqid,fw_month,arr_odb,seats_odb
N122011,40264080,2018-04-01,24990,70
N122011,40264080,2018-05-01,24990,70
N122011,40264080,2018-06-01,24990,70
N122011,40264080,2018-07-01,24990,70
N122011,40264080,2018-08-01,24990,70
N122011,40264080,2018-09-01,24990,70
N122011,40270542,2018-01-01,5376,15
N122011,40270542,2018-02-01,5376,15
N122011,40270542,2018-03-01,5376,15
N122011,40270542,2018-04-01,5376,15
N122011,40270542,2018-05-01,5376,15
N122011,40270542,2018-06-01,5376,15
N122011,40270542,2018-07-01,5376,15
N122011,40270542,2018-08-01,5376,15
N122011,40270542,2018-09-01,5376,15
N122011,40290045,2018-09-01,3570,10
N122011,40290045,2018-10-01,3570,10
N122103,40248335,2016-10-01,588,1
N122103,40248335,2016-11-01,588,1
N122103,40248335,2016-12-01,588,1
N122103,40248335,2017-01-01,588,1
N122103,40248335,2017-02-01,588,1
N122103,40248335,2017-03-01,588,1
N122103,40248335,2017-04-01,588,1
N122103,40248335,2017-05-01,588,1
N122103,40248335,2017-06-01,588,1
N122103,40248335,2017-07-01,588,1
N122103,40248335,2017-08-01,588,1
N122156,40247374,2016-10-01,40131,75
N122156,40247374,2016-11-01,40131,75
N122156,40247374,2016-12-01,40131,75
N122156,40247374,2017-01-01,40131,75
N122156,40247374,2017-02-01,40131,75
N122156,40247374,2017-03-01,40131,75
N122156,40248257,2016-10-01,8026,15
N122156,40248257,2016-11-01,8026,15
N122156,40248257,2016-12-01,8026,15
N122156,40248257,2017-01-01,8026,15
N122156,40248257,2017-02-01,8026,15
N122156,40248257,2017-03-01,8026,15
N122156,40255280,2017-04-01,48179,90
N122156,40255280,2017-05-01,48179,90
N122156,40255280,2017-06-01,48179,90
N122156,40255280,2017-07-01,48179,90
N122156,40255280,2017-08-01,48179,90
N122156,40255280,2017-09-01,48179,90
N122156,40255280,2017-10-01,48179,90
N122156,40255280,2017-11-01,48179,90
N122156,40255280,2017-12-01,48179,90
N122156,40255280,2018-01-01,48179,90
N122156,40255280,2018-02-01,48179,90
N122156,40255280,2018-03-01,48179,90
N122156,40272466,2018-04-01,29400,50
N122156,40272466,2018-05-01,29400,50
N122156,40272466,2018-06-01,29400,50
N122156,40272466,2018-07-01,29400,50
N122156,40272466,2018-08-01,29400,50
N122156,40272466,2018-09-01,29400,50
N122156,40272466,2018-10-01,29400,50
N122186,40247390,2016-10-01,4200,10
N122186,40247390,2016-11-01,4200,10
N122186,40247390,2016-12-01,4200,10
N122261,40246377,2016-10-01,39359,82
N122261,40246377,2016-11-01,39359,82
N122261,40246377,2016-12-01,39359,82
N122261,40246377,2017-01-01,39359,82
N122261,40246377,2017-02-01,39359,82
N122261,40246377,2017-03-01,39359,82
N122261,40246377,2017-04-01,39359,82
N122261,40246377,2017-05-01,39359,82
N122261,40246377,2017-06-01,39359,82
N122261,40246377,2017-07-01,39359,82
N122261,40246377,2017-08-01,39359,82
N122261,40246377,2017-09-01,39359,82
N122261,40246377,2017-10-01,39359,82
N122261,40266233,2017-11-01,42240,88
N122261,40266233,2017-12-01,42240,88
N122261,40266233,2018-01-01,42240,88
N122261,40266233,2018-02-01,42240,88
N122261,40266233,2018-03-01,42240,88
N122261,40266233,2018-04-01,42240,88
N122261,40266233,2018-05-01,42240,88
N122261,40266233,2018-06-01,42240,88
N122261,40266233,2018-07-01,42240,88
N122261,40266233,2018-08-01,42240,88
N122261,40266233,2018-09-01,42240,88
N122261,40266233,2018-10-01,42240,88
N122307,40257683,2017-03-01,2646,5
N122307,40257683,2017-04-01,2646,5
N122307,40257683,2017-05-01,2646,5
N122307,40257683,2017-06-01,2646,5
N122307,40257683,2017-07-01,2646,5
N122307,40257683,2017-08-01,2646,5
N122307,40257683,2017-09-01,2646,5
N122307,40257683,2017-10-01,2646,5
N122307,40257683,2017-11-01,2646,5
N122307,40257683,2017-12-01,2646,5
N122307,40257683,2018-01-01,2646,5
N122307,40257689,2017-03-01,25402,48
N122307,40257689,2017-04-01,25402,48
N122307,40257689,2017-05-01,25402,48
N122307,40257689,2017-06-01,25402,48
N122307,40257689,2017-07-01,25402,48
N122307,40257689,2017-08-01,25402,48
N122307,40257689,2017-09-01,25402,48
N122307,40257689,2017-10-01,25402,48
N122307,40257689,2017-11-01,25402,48
N122307,40257689,2017-12-01,25402,48
N122307,40257689,2018-01-01,25402,48
N122307,40257693,2017-03-01,23814,45
N122307,40257693,2017-04-01,23814,45
N122307,40257693,2017-05-01,23814,45
N122307,40257693,2017-06-01,23814,45
N122307,40257693,2017-07-01,23814,45
N122307,40257693,2017-08-01,23814,45
N122307,40257693,2017-09-01,23814,45
N122307,40257693,2017-10-01,23814,45
N122307,40257693,2017-11-01,23814,45
N122307,40257693,2017-12-01,23814,45
N122307,40257693,2018-01-01,23814,45
N122307,40257698,2017-03-01,24872,47
N122307,40257698,2017-04-01,24872,47
N122307,40257698,2017-05-01,24872,47
N122307,40257698,2017-06-01,24872,47
N122307,40257698,2017-07-01,24872,47
N122307,40257698,2017-08-01,24872,47
N122307,40257698,2017-09-01,24872,47
N122307,40257698,2017-10-01,24872,47
N122307,40257698,2017-11-01,24872,47
N122307,40257698,2017-12-01,24872,47
N122307,40257698,2018-01-01,24872,47
N122307,40257699,2017-03-01,29106,55
N122307,40257699,2017-04-01,29106,55
N122307,40257699,2017-05-01,29106,55
N122307,40257699,2017-06-01,29106,55
N122307,40257699,2017-07-01,29106,55
N122307,40257699,2017-08-01,29106,55
N122307,40257699,2017-09-01,29106,55
N122307,40257699,2017-10-01,29106,55
N122307,40257699,2017-11-01,29106,55
N122307,40257699,2017-12-01,29106,55
N122307,40257699,2018-01-01,29106,55
N122307,40257703,2017-03-01,7938,15
N122307,40257703,2017-04-01,7938,15
N122307,40257703,2017-05-01,7938,15
N122307,40257703,2017-06-01,7938,15
N122307,40257703,2017-07-01,7938,15
N122307,40257703,2017-08-01,7938,15
N122307,40257703,2017-09-01,7938,15
N122307,40257703,2017-10-01,7938,15
N122307,40257703,2017-11-01,7938,15
N122307,40257703,2017-12-01,7938,15
N122307,40257703,2018-01-01,7938,15
N122307,40257705,2017-03-01,14818,28
N122307,40257705,2017-04-01,14818,28
N122307,40257705,2017-05-01,14818,28
N122307,40257705,2017-06-01,14818,28
N122307,40257705,2017-07-01,14818,28
N122307,40257705,2017-08-01,14818,28
N122307,40257705,2017-09-01,14818,28
N122307,40257705,2017-10-01,14818,28
N122307,40257705,2017-11-01,14818,28
N122307,40257705,2017-12-01,14818,28
N122307,40257705,2018-01-01,14818,28
N122307,40257707,2017-03-01,6880,13
N122307,40257707,2017-04-01,6880,13
N122307,40257707,2017-05-01,6880,13
N122307,40257707,2017-06-01,6880,13
N122307,40257707,2017-07-01,6880,13
N122307,40257707,2017-08-01,6880,13
N122307,40257707,2017-09-01,6880,13
N122307,40257707,2017-10-01,6880,13
N122307,40257707,2017-11-01,6880,13
N122307,40257707,2017-12-01,6880,13
N122307,40257707,2018-01-01,6880,13
N122307,40257725,2017-03-01,1058,2
N122307,40257725,2017-04-01,1058,2
N122307,40257725,2017-05-01,1058,2
N122307,40257725,2017-06-01,1058,2
N122307,40257725,2017-07-01,1058,2
N122307,40257725,2017-08-01,1058,2
N122307,40257725,2017-09-01,1058,2
N122307,40257725,2017-10-01,1058,2
N122307,40257725,2017-11-01,1058,2
N122307,40257725,2017-12-01,1058,2
N122307,40257725,2018-01-01,1058,2
N122307,40257750,2017-03-01,89435,169
N122307,40257750,2017-04-01,89435,169
N122307,40257750,2017-05-01,89435,169
N122307,40257750,2017-06-01,89435,169
N122307,40257750,2017-07-01,89435,169
N122307,40257750,2017-08-01,89435,169
N122307,40257750,2017-09-01,89435,169
N122307,40257750,2017-10-01,89435,169
N122307,40257750,2017-11-01,89435,169
N122307,40257750,2017-12-01,89435,169
N122307,40257750,2018-01-01,89435,169
N122307,40270759,2018-02-01,2940,5
N122307,40270759,2018-03-01,2940,5
N122307,40270759,2018-04-01,2940,5
N122307,40270759,2018-05-01,2940,5
N122307,40270759,2018-06-01,2940,5
N122307,40270759,2018-07-01,2940,5
N122307,40270759,2018-08-01,2940,5
N122307,40270759,2018-09-01,2940,5
N122307,40270759,2018-10-01,2940,5
N122307,40270800,2018-02-01,23520,40
N122307,40270800,2018-03-01,23520,40
N122307,40270800,2018-04-01,23520,40
N122307,40270800,2018-05-01,23520,40
N122307,40270800,2018-06-01,23520,40
N122307,40270800,2018-07-01,23520,40
N122307,40270800,2018-08-01,23520,40
N122307,40270800,2018-09-01,23520,40
N122307,40270800,2018-10-01,23520,40
N122307,40270915,2018-02-01,1764,3
N122307,40270915,2018-03-01,1764,3
N122307,40270915,2018-04-01,1764,3
N122307,40270915,2018-05-01,1764,3
N122307,40270915,2018-06-01,1764,3
N122307,40270915,2018-07-01,1764,3
N122307,40270915,2018-08-01,1764,3
N122307,40270915,2018-09-01,1764,3
N122307,40270915,2018-10-01,1764,3
N122307,40270925,2018-02-01,5880,10
N122307,40270925,2018-03-01,5880,10
N122307,40270925,2018-04-01,5880,10
N122307,40270925,2018-05-01,5880,10
N122307,40270925,2018-06-01,5880,10
N122307,40270925,2018-07-01,5880,10
N122307,40270925,2018-08-01,5880,10
N122307,40270925,2018-09-01,5880,10
N122307,40270925,2018-10-01,5880,10
N122321,40248086,2016-10-01,22176,53
N122321,40248086,2016-11-01,22176,53
N122321,40248086,2016-12-01,22176,53
N122321,40248086,2017-01-01,22176,53
N122321,40248086,2017-02-01,22176,53
N122321,40248086,2017-03-01,22176,53
N122321,40248086,2017-04-01,22176,53
N122321,40248086,2017-05-01,22176,53
N122321,40248086,2017-06-01,22176,53
N122321,40248086,2017-07-01,22176,53
N122321,40261877,2017-08-01,19278,44
N122321,40261877,2017-09-01,19278,44
N122321,40261877,2017-10-01,19278,44
N122321,40261877,2017-11-01,19278,44
N122321,40261877,2017-12-01,19278,44
N122321,40261877,2018-01-01,19278,44
N122321,40261877,2018-02-01,19278,44
N122321,40261877,2018-03-01,19278,44
N122321,40261877,2018-04-01,19278,44
N122321,40261877,2018-05-01,19278,44
N122321,40261877,2018-06-01,19278,44
N122321,40261877,2018-07-01,19278,44
N122321,40286545,2018-08-01,18900,44
N122321,40286545,2018-09-01,18900,44
N122321,40286545,2018-10-01,18900,44
N122342,40247280,2016-10-01,4200,10
N122342,40247280,2016-11-01,4200,10
N122342,40247280,2016-12-01,4200,10
N122343,40246525,2016-10-01,5292,10
N122343,40246525,2016-11-01,5292,10
N122343,40246525,2016-12-01,5292,10
N122343,40246525,2017-01-01,5292,10
N122343,40246525,2017-02-01,5292,10
N122343,40246525,2017-03-01,5292,10
N122343,40246525,2017-04-01,5292,10
N122343,40246525,2017-05-01,5292,10
N122343,40246525,2017-06-01,5292,10
N122343,40246525,2017-07-01,5292,10
N122343,40246525,2017-08-01,5292,10
N122343,40246525,2017-09-01,5292,10
N122343,40246525,2017-10-01,5292,10
N122343,40246525,2017-11-01,5292,10
N122343,40246525,2017-12-01,5292,10
N122343,40248385,2016-10-01,27518,52
N122343,40248385,2016-11-01,27518,52
N122343,40248385,2016-12-01,27518,52
N122343,40248385,2017-01-01,27518,52
N122343,40248385,2017-02-01,27518,52
N122343,40248385,2017-03-01,27518,52
N122343,40248385,2017-04-01,27518,52
N122343,40248385,2017-05-01,27518,52
N122343,40248385,2017-06-01,27518,52
N122343,40248385,2017-07-01,27518,52
N122343,40248385,2017-08-01,27518,52
N122343,40248385,2017-09-01,27518,52
N122343,40248385,2017-10-01,27518,52
N122343,40248385,2017-11-01,27518,52
N122343,40248385,2017-12-01,27518,52
N122343,40251456,2016-12-01,5186,10
N122343,40251456,2017-01-01,5186,10
N122343,40251456,2017-02-01,5186,10
N122343,40251456,2017-03-01,5186,10
N122343,40251456,2017-04-01,5186,10
N122343,40251456,2017-05-01,5186,10
N122343,40251456,2017-06-01,5186,10
N122343,40251456,2017-07-01,5186,10
N122343,40251456,2017-08-01,5186,10
N122343,40251456,2017-09-01,5186,10
N122343,40251456,2017-10-01,5186,10
N122343,40251456,2017-11-01,5186,10
N122343,40251456,2017-12-01,5186,10
N122343,40253620,2017-01-01,4763,9
N122343,40253620,2017-02-01,4763,9
N122343,40253620,2017-03-01,4763,9
N122343,40253620,2017-04-01,4763,9
N122343,40253620,2017-05-01,4763,9
N122343,40253620,2017-06-01,4763,9
N122343,40253620,2017-07-01,4763,9
N122343,40253620,2017-08-01,4763,9
N122343,40253620,2017-09-01,4763,9
N122343,40253620,2017-10-01,4763,9
N122343,40253620,2017-11-01,4763,9
N122343,40253620,2017-12-01,4763,9
N122343,40267185,2017-11-01,5292,10
N122343,40267185,2017-12-01,5292,10
N122343,40267185,2018-01-01,48157,91
N122343,40267185,2018-02-01,48157,91
N122343,40267185,2018-03-01,48157,91
N122343,40267185,2018-04-01,48157,91
N122343,40267185,2018-05-01,48157,91
N122343,40267185,2018-06-01,48157,91
N122343,40267185,2018-07-01,48157,91
N122343,40267185,2018-08-01,48157,91
N122343,40267185,2018-09-01,48157,91
N122343,40267185,2018-10-01,48157,91
N122343,40268379,2017-12-01,7938,15
N122343,40268379,2018-01-01,7938,15
N122343,40268379,2018-02-01,7938,15
N122343,40268379,2018-03-01,7938,15
N122343,40268379,2018-04-01,7938,15
N122343,40268379,2018-05-01,7938,15
N122343,40268379,2018-06-01,7938,15
N122343,40268379,2018-07-01,7938,15
N122343,40268379,2018-08-01,7938,15
N122343,40268379,2018-09-01,7938,15
N122343,40268379,2018-10-01,7938,15
N122343,40271407,2018-02-01,10585,20
N122343,40271407,2018-03-01,10585,20
N122343,40271407,2018-04-01,10585,20
N122343,40271407,2018-05-01,10585,20
N122343,40271407,2018-06-01,10585,20
N122343,40271407,2018-07-01,10585,20
N122343,40271407,2018-08-01,10585,20
N122343,40271407,2018-09-01,10585,20
N122343,40271407,2018-10-01,10585,20
N122343,40286500,2018-07-01,5264,10
N122343,40286500,2018-08-01,5264,10
N122343,40286500,2018-09-01,5264,10
N122343,40286500,2018-10-01,5264,10
N122344,40247336,2016-10-01,66944,138
N122344,40247336,2016-11-01,66944,138
N122344,40247336,2016-12-01,66944,138
N122344,40247358,2016-10-01,9702,20
N122344,40247358,2016-11-01,9702,20
N122344,40247358,2016-12-01,9702,20
N122344,40247627,2016-10-01,9702,20
N122344,40247627,2016-11-01,9702,20
N122344,40247627,2016-12-01,9702,20
N122344,40252607,2017-01-01,86290,178
N122344,40252607,2017-02-01,86290,178
N122344,40252607,2017-03-01,86290,178
N122344,40252607,2017-04-01,86290,178
N122344,40252607,2017-05-01,86290,178
N122344,40252607,2017-06-01,86290,178
N122344,40252607,2017-07-01,86290,178
N122344,40252607,2017-08-01,86290,178
N122344,40252607,2017-09-01,86290,178
N122344,40252607,2017-10-01,86290,178
N122344,40252607,2017-11-01,86290,178
N122344,40252607,2017-12-01,86290,178
N122344,40267632,2018-01-01,86294,178
N122344,40267632,2018-02-01,86294,178
N122344,40267632,2018-03-01,86294,178
N122344,40267632,2018-04-01,86294,178
N122344,40267632,2018-05-01,86294,178
N122344,40267632,2018-06-01,86294,178
N122344,40267632,2018-07-01,86294,178
N122344,40267632,2018-08-01,86294,178
N122344,40267632,2018-09-01,86294,178
N122344,40267632,2018-10-01,86294,178
N122346,40248062,2016-10-01,13668,36
N122346,40248062,2016-11-01,13668,36
N122346,40248062,2016-12-01,13668,36
N122346,40248062,2017-01-01,13668,36
N122346,40248062,2017-02-01,13668,36
N122346,40248062,2017-03-01,13668,36
N122346,40248062,2017-04-01,13668,36
N122346,40248062,2017-05-01,13668,36
N122346,40248062,2017-06-01,13668,36
N122346,40248062,2017-07-01,13668,36
N122346,40248062,2017-08-01,13668,36
N122346,40248062,2017-09-01,13668,36
N122347,40248273,2016-10-01,9450,25
N122347,40248273,2016-11-01,9450,25
N122347,40248273,2016-12-01,9450,25
N122347,40248273,2017-01-01,9450,25
N122347,40248273,2017-02-01,9450,25
N122347,40248273,2017-03-01,9450,25
N122347,40248273,2017-04-01,9450,25
N122347,40248273,2017-05-01,9450,25
N122347,40248273,2017-06-01,9450,25
N122347,40248273,2017-07-01,9450,25
N122347,40248273,2017-08-01,9450,25
N122347,40265780,2017-10-01,6300,15
N122347,40265780,2017-11-01,6300,15
N122347,40265780,2017-12-01,6300,15
N122347,40265780,2018-01-01,6300,15
N122347,40265780,2018-02-01,6300,15
N122347,40265780,2018-03-01,6300,15
N122347,40265780,2018-04-01,6300,15
N122347,40265780,2018-05-01,6300,15
N122347,40265780,2018-06-01,6300,15
N122347,40265780,2018-07-01,6300,15
N122347,40265780,2018-08-01,6300,15
N122347,40288334,2018-09-01,6300,15
N122347,40288334,2018-10-01,6300,15
N122348,40247740,2016-10-01,8820,20
N122348,40247740,2016-11-01,8820,20
N122348,40247740,2016-12-01,8820,20
N122348,40247740,2017-01-01,8820,20
N122348,40247740,2017-02-01,8820,20
N122348,40247740,2017-03-01,8820,20
N122348,40247740,2017-04-01,8820,20
N122348,40258606,2017-05-01,1176,2
N122348,40258606,2017-06-01,1176,2
N122348,40258606,2017-07-01,1176,2
N122348,40258606,2017-08-01,1176,2
N122348,40258606,2017-09-01,1176,2
N122348,40258606,2017-10-01,1176,2
N122348,40258606,2017-11-01,1176,2
N122348,40258606,2017-12-01,1176,2
N122348,40258606,2018-01-01,1176,2
N122348,40258606,2018-02-01,1176,2
N122348,40258606,2018-03-01,1176,2
N122348,40258606,2018-04-01,1176,2
N122351,40247175,2016-10-01,1680,4
N122351,40247175,2016-11-01,1680,4
N122351,40247175,2016-12-01,1680,4
N122351,40247175,2017-01-01,1680,4
N122353,40247165,2016-10-01,2940,5
N122353,40247165,2016-11-01,2940,5
N122355,40247875,2016-10-01,8820,15
N122355,40247875,2016-11-01,8820,15
N122355,40247875,2016-12-01,8820,15
N122355,40247875,2017-01-01,8820,15
N122355,40247875,2017-02-01,8820,15
N122355,40247875,2017-03-01,8820,15
N122355,40247875,2017-04-01,8820,15
N122355,40247875,2017-05-01,8820,15
N122355,40247875,2017-06-01,8820,15
N122355,40247875,2017-07-01,8820,15
N122355,40247875,2017-08-01,8820,15
N122355,40247875,2017-09-01,8820,15
N122356,40247518,2016-10-01,2500,25
N122356,40247518,2016-11-01,2500,25
N122356,40247518,2016-12-01,2500,25
N122356,40247518,2017-01-01,2500,25
N122356,40247518,2017-02-01,2500,25
N122356,40247518,2017-03-01,2500,25
N122356,40247518,2017-04-01,2500,25
N122356,40247518,2017-05-01,2500,25
N122356,40247518,2017-06-01,2500,25
N122356,40247518,2017-07-01,2500,25
N122356,40247518,2017-08-01,2500,25
N122356,40249705,2016-11-01,0,0
N122356,40249705,2016-12-01,0,0
N122356,40249705,2017-01-01,0,0
N122356,40249705,2017-02-01,0,0
N122356,40249705,2017-03-01,0,0
N122356,40249705,2017-04-01,0,0
N122356,40249705,2017-05-01,0,0
N122356,40249705,2017-06-01,0,0
N122356,40249705,2017-07-01,0,0
N122356,40249705,2017-08-01,0,0
N122356,40263512,2017-09-01,2500,25
N122356,40263512,2017-10-01,2500,25
N122356,40263512,2017-11-01,2500,25
N122356,40263512,2017-12-01,2500,25
N122356,40263512,2018-01-01,2500,25
N122356,40263512,2018-02-01,2500,25
N122356,40263512,2018-03-01,2500,25
N122356,40263512,2018-04-01,2500,25
N122356,40263512,2018-05-01,2500,25
N122356,40263512,2018-06-01,2500,25
N122356,40263512,2018-07-01,2500,25
N122356,40263512,2018-08-01,2500,25
N122356,40289085,2018-09-01,2500,25
N122356,40289085,2018-10-01,2500,25
N122357,40247281,2016-10-01,24255,66
N122357,40247281,2016-11-01,24255,66
N122357,40247281,2016-12-01,24255,66
N122357,40247281,2017-01-01,24255,66
N122357,40247281,2017-02-01,24255,66
N122357,40247281,2017-03-01,24255,66
N122357,40257617,2017-04-01,12600,30
N122357,40257617,2017-05-01,12600,30
N122357,40257617,2017-06-01,12600,30
N122357,40257617,2017-07-01,12600,30
N122357,40257617,2017-08-01,12600,30
N122357,40257617,2017-09-01,12600,30
N122357,40257617,2017-10-01,12600,30
N122357,40257617,2017-11-01,12600,30
N122357,40257617,2017-12-01,12600,30
N122357,40257617,2018-01-01,12600,30
N122357,40257617,2018-02-01,12600,30
N122357,40257617,2018-03-01,12600,30
N122357,40272579,2018-04-01,12600,30
N122357,40272579,2018-05-01,12600,30
N122357,40272579,2018-06-01,12600,30
N122357,40272579,2018-07-01,12600,30
N122357,40272579,2018-08-01,12600,30
N122357,40272579,2018-09-01,12600,30
N122357,40272579,2018-10-01,12600,30
N122358,40247533,2016-10-01,6497,13
N122358,40247533,2016-11-01,6497,13
N122358,40247533,2016-12-01,6497,13
N122358,40247533,2017-01-01,6497,13
N122358,40247533,2017-02-01,6497,13
N122358,40247533,2017-03-01,6497,13
N122358,40247533,2017-04-01,6497,13
N122358,40247609,2016-10-01,40484,81
N122358,40247609,2016-11-01,40484,81
N122358,40247609,2016-12-01,40484,81
N122358,40247609,2017-01-01,40484,81
N122358,40247609,2017-02-01,40484,81
N122358,40247609,2017-03-01,40484,81
N122358,40247609,2017-04-01,40484,81
N122358,40258599,2017-05-01,39480,94
N122358,40258599,2017-06-01,39480,94
N122358,40258599,2017-07-01,39480,94
N122358,40258599,2017-08-01,39480,94
N122358,40258599,2017-09-01,39480,94
N122358,40258599,2017-10-01,39480,94
N122358,40258599,2017-11-01,39480,94
N122358,40258599,2017-12-01,39480,94
N122358,40258599,2018-01-01,39480,94
N122358,40258599,2018-02-01,39480,94
N122358,40258599,2018-03-01,39480,94
N122358,40258599,2018-04-01,39480,94
N122358,40263279,2017-08-01,10500,15
N122358,40263279,2017-09-01,10500,15
N122358,40263279,2017-10-01,10500,15
N122358,40263279,2017-11-01,10500,15
N122358,40263279,2017-12-01,10500,15
N122358,40263279,2018-01-01,10500,15
N122358,40263279,2018-02-01,10500,15
N122358,40263279,2018-03-01,10500,15
N122358,40263279,2018-04-01,10500,15
N122358,40282886,2018-05-01,55154,124
N122358,40282886,2018-06-01,55154,124
N122358,40282886,2018-07-01,55154,124
N122358,40282886,2018-08-01,55154,124
N122358,40282886,2018-09-01,55154,124
N122358,40282886,2018-10-01,55154,124
N122358,40288546,2018-09-01,4139,10
N122358,40288546,2018-10-01,4139,10
N122359,40247102,2016-10-01,3528,6
N122359,40247102,2016-11-01,3528,6
N122359,40249752,2016-12-01,1176,2
N122359,40249752,2017-01-01,1176,2
N122359,40249752,2017-02-01,1176,2
N122359,40249752,2017-03-01,1176,2
N122359,40249752,2017-04-01,1176,2
N122359,40249752,2017-05-01,1176,2
N122359,40249752,2017-06-01,1176,2
N122359,40249752,2017-07-01,1176,2
N122359,40249752,2017-08-01,1176,2
N122359,40249752,2017-09-01,1176,2
N122359,40249752,2017-10-01,1176,2
N122359,40249752,2017-11-01,1176,2
N122361,40247990,2016-10-01,21168,56
N122361,40247990,2016-11-01,21168,56
N122361,40247990,2016-12-01,21168,56
N122361,40247990,2017-01-01,21168,56
N122361,40247990,2017-02-01,21168,56
N122361,40247990,2017-03-01,21168,56
N122361,40247990,2017-04-01,21168,56
N122361,40247990,2017-05-01,21168,56
N122361,40249884,2016-11-01,4200,10
N122361,40249884,2016-12-01,4200,10
N122361,40249884,2017-01-01,4200,10
N122361,40249884,2017-02-01,4200,10
N122361,40249884,2017-03-01,4200,10
N122361,40249884,2017-04-01,4200,10
N122361,40249884,2017-05-01,4200,10
N122361,40250682,2016-12-01,2100,5
N122361,40250682,2017-01-01,2100,5
N122361,40250682,2017-02-01,2100,5
N122361,40250682,2017-03-01,2100,5
N122361,40250682,2017-04-01,2100,5
N122361,40250682,2017-05-01,2100,5
N122361,40253129,2017-01-01,3780,10
N122361,40253129,2017-02-01,3780,10
N122361,40253129,2017-03-01,3780,10
N122361,40253129,2017-04-01,3780,10
N122361,40253129,2017-05-01,3780,10
N122361,40258035,2017-04-01,1890,5
N122361,40258035,2017-05-01,1890,5
N122361,40258734,2017-06-01,33138,86
N122361,40258734,2017-07-01,33138,86
N122361,40258734,2017-08-01,33138,86
N122361,40258734,2017-09-01,33138,86
N122361,40258734,2017-10-01,33138,86
N122361,40258734,2017-11-01,33138,86
N122361,40258734,2017-12-01,33138,86
N122361,40258734,2018-01-01,33138,86
N122361,40258734,2018-02-01,33138,86
N122361,40258734,2018-03-01,33138,86
N122361,40258734,2018-04-01,33138,86
N122361,40258734,2018-05-01,33138,86
N122361,40265473,2017-10-01,1891,5
N122361,40265473,2017-11-01,1891,5
N122361,40265473,2017-12-01,1891,5
N122361,40265473,2018-01-01,1891,5
N122361,40265473,2018-02-01,1891,5
N122361,40265473,2018-03-01,1891,5
N122361,40265473,2018-04-01,1891,5
N122361,40265473,2018-05-01,1891,5
N122361,40269534,2017-12-01,12059,91
N122361,40269534,2018-01-01,12059,91
N122361,40269534,2018-02-01,12059,91
N122361,40269534,2018-03-01,12059,91
N122361,40269534,2018-04-01,12059,91
N122361,40269534,2018-05-01,12059,91
N122362,40247153,2016-10-01,16052,28
N122362,40247153,2016-11-01,16052,28
N122362,40247153,2016-12-01,16052,28
N122362,40247153,2017-01-01,16052,28
N122362,40247153,2017-02-01,16052,28
N122362,40247153,2017-03-01,16052,28
N122362,40248113,2016-10-01,588,1
N122362,40248113,2016-11-01,588,1
N122362,40248113,2016-12-01,588,1
N122362,40248113,2017-01-01,588,1
N122362,40248113,2017-02-01,588,1
N122362,40248113,2017-03-01,588,1
N122362,40249454,2016-11-01,588,1
N122362,40249454,2016-12-01,588,1
N122362,40249454,2017-01-01,588,1
N122362,40249454,2017-02-01,588,1
N122362,40249454,2017-03-01,588,1
N122365,40247184,2016-10-01,7497,15
N122365,40247184,2016-11-01,7497,15
N122365,40247184,2016-12-01,7497,15
N122365,40247184,2017-01-01,7497,15
N122365,40247184,2017-02-01,7497,15
N122365,40247184,2017-03-01,7497,15
N122367,40247388,2016-10-01,15120,40
N122367,40247388,2016-11-01,15120,40
N122367,40247388,2016-12-01,15120,40
N122367,40247388,2017-01-01,15120,40
N122367,40247388,2017-02-01,15120,40
N122367,40247388,2017-03-01,15120,40
N122367,40255877,2017-04-01,15960,40
N122367,40255877,2017-05-01,15960,40
N122367,40255877,2017-06-01,15960,40
N122367,40255877,2017-07-01,15960,40
N122367,40255877,2017-08-01,15960,40
N122367,40255877,2017-09-01,15960,40
N122367,40255877,2017-10-01,15960,40
N122367,40255877,2017-11-01,15960,40
N122367,40255877,2017-12-01,15960,40
N122367,40255877,2018-01-01,15960,40
N122367,40255877,2018-02-01,15960,40
N122367,40255877,2018-03-01,15960,40
N122367,40272638,2018-03-01,22680,60
N122367,40272638,2018-04-01,37800,100
N122367,40272638,2018-05-01,37800,100
N122367,40272638,2018-06-01,37800,100
N122367,40272638,2018-07-01,37800,100
N122367,40272638,2018-08-01,37800,100
N122367,40272638,2018-09-01,37800,100
N122367,40272638,2018-10-01,37800,100
N122368,40247068,2016-10-01,14094,29
N122368,40247068,2016-11-01,14094,29
N122368,40247068,2016-12-01,14094,29
N122368,40247989,2016-10-01,1620,3
N122368,40247989,2016-11-01,1620,3
N122368,40247989,2016-12-01,1620,3
N122368,40252569,2017-01-01,15552,32
N122368,40252569,2017-02-01,15552,32
N122368,40252569,2017-03-01,15552,32
N122368,40252569,2017-04-01,15552,32
N122368,40252569,2017-05-01,15552,32
N122368,40252569,2017-06-01,15552,32
N122368,40252569,2017-07-01,15552,32
N122368,40252569,2017-08-01,15552,32
N122368,40252569,2017-09-01,15552,32
N122368,40252569,2017-10-01,15552,32
N122368,40252569,2017-11-01,15552,32
N122368,40252569,2017-12-01,15552,32
N122368,40268327,2018-01-01,15552,32
N122368,40268327,2018-02-01,15552,32
N122368,40268327,2018-03-01,15552,32
N122368,40268327,2018-04-01,15552,32
N122368,40268327,2018-05-01,15552,32
N122368,40268327,2018-06-01,15552,32
