odbid,fw_month,arr_odb,seats_odb
7000148,2013-04-01,31824.620000000003,321
7000148,2013-05-01,31824.620000000003,321
7000148,2013-06-01,41512.12,421
7000148,2013-07-01,41512.12,421
7000148,2013-08-01,41512.12,421
7000148,2013-09-01,41512.12,421
7000148,2013-10-01,41512.12,421
7000148,2013-11-01,41512.12,421
7000148,2013-12-01,41512.12,421
7000148,2014-01-01,41512.119999999995,421
7000148,2014-02-01,41760.119999999995,423
7000148,2014-03-01,41760.119999999995,423
7000148,2014-04-01,41760.119999999995,423
7000148,2014-05-01,41760.119999999995,423
7000148,2014-06-01,41760.119999999995,423
7000148,2014-07-01,41760.119999999995,423
7000148,2014-08-01,41760.119999999995,423
7000148,2014-09-01,41760.119999999995,423
7000148,2014-10-01,41760.119999999995,423
7000148,2014-11-01,41760.119999999995,423
7000148,2014-12-01,41760.119999999995,423
7000148,2015-01-01,41760.119999999995,423
7000148,2015-02-01,41760.119999999995,423
7000148,2015-03-01,41760.119999999995,423
7000148,2015-04-01,41760.119999999995,423
7000148,2015-05-01,41760.119999999995,423
7000148,2015-06-01,41760.119999999995,423
7000148,2015-07-01,41760.119999999995,423
7000148,2015-08-01,41760.119999999995,423
7000148,2015-09-01,41760.119999999995,423
7000148,2015-10-01,41760.119999999995,423
7000148,2015-11-01,41760.119999999995,423
7000148,2015-12-01,41760.119999999995,423
7000148,2016-01-01,40735.439999999995,413
7000148,2016-02-01,40735.439999999995,413
7000148,2016-03-01,40735.439999999995,413
7000148,2016-04-01,40735.439999999995,413
7000148,2016-05-01,40735.439999999995,413
7000148,2016-06-01,40735.439999999995,413
7000148,2016-07-01,40735.439999999995,413
7000148,2016-08-01,40735.439999999995,413
7000148,2016-09-01,40735.439999999995,413
7000148,2016-10-01,40736,413
7000148,2016-11-01,40736,413
7000148,2016-12-01,40736,413
7000148,2017-01-01,40736,413
7000148,2017-02-01,33861,350
7000148,2017-03-01,33861,350
7000148,2017-04-01,33861,350
7000148,2017-05-01,33861,350
7000148,2017-06-01,33861,350
7000148,2017-07-01,33861,350
7000148,2017-08-01,33861,350
7000148,2017-09-01,33861,350
7000148,2017-10-01,33861,350
7000148,2017-11-01,33861,350
7000148,2017-12-01,33861,350
7000148,2018-01-01,33861,350
7000155,2010-11-01,10556.25,85
7000155,2010-12-01,10556.25,85
7000155,2011-01-01,10556.25,85
7000155,2011-02-01,10556.25,85
7000155,2011-03-01,16743.760000000002,135
7000155,2011-04-01,16743.760000000002,135
7000155,2011-05-01,16743.760000000002,135
7000155,2011-06-01,16743.760000000002,135
7000155,2011-07-01,16743.760000000002,135
7000155,2011-08-01,16743.760000000002,135
7000155,2011-09-01,17543.76,135
7000155,2011-10-01,17543.76,135
7000155,2011-11-01,17543.76,135
7000155,2011-12-01,17543.76,135
7000155,2012-01-01,17543.76,135
7000155,2012-02-01,17543.76,135
7000155,2012-03-01,17543.76,135
7000155,2012-04-01,17543.76,135
7000155,2012-05-01,17543.76,135
7000155,2012-06-01,17543.76,135
7000155,2012-07-01,17543.76,135
7000155,2012-08-01,17543.76,135
7000155,2012-09-01,17543.76,135
7000155,2012-10-01,17543.76,135
7000155,2012-11-01,17543.76,135
7000155,2012-12-01,17543.76,135
7000155,2013-01-01,17543.76,135
7000155,2013-02-01,17543.76,135
7000155,2013-03-01,18987.51,145
7000155,2013-04-01,18987.51,145
7000155,2013-05-01,18987.51,145
7000155,2013-06-01,18987.51,145
7000155,2013-07-01,18987.51,145
7000155,2013-08-01,18987.51,145
7000155,2013-09-01,18987.51,145
7000155,2013-10-01,18987,145
7000155,2013-11-01,18987,145
7000155,2013-12-01,20674.51,155
7000155,2014-01-01,20674.51,155
7000155,2014-02-01,20674.51,155
7000155,2014-03-01,20674.51,155
7000155,2014-04-01,20674.51,155
7000155,2014-05-01,20674.51,155
7000155,2014-06-01,20674.51,155
7000155,2014-07-01,20674.51,155
7000155,2014-08-01,20674.51,155
7000155,2014-09-01,20674.51,155
7000155,2014-10-01,20674.51,155
7000155,2014-11-01,20674.51,155
7000155,2014-12-01,20674.51,155
7000155,2015-01-01,20674.51,155
7000155,2015-02-01,20674.51,155
7000155,2015-03-01,20674.51,155
7000155,2015-04-01,20674.51,155
7000155,2015-05-01,20674.51,155
7000155,2015-06-01,20674.51,155
7000155,2015-07-01,20674.51,155
7000155,2015-08-01,20674.51,155
7000155,2015-09-01,20674.51,155
7000161,2009-11-01,3375,25
7000161,2009-12-01,3375,25
7000161,2010-01-01,3375,25
7000161,2010-02-01,3375,25
7000161,2010-03-01,3375,25
7000161,2010-04-01,3375,25
7000161,2010-05-01,3375,25
7000161,2010-06-01,3375,25
7000161,2010-07-01,3375,25
7000161,2010-08-01,4725,35
7000161,2010-09-01,4725,35
7000161,2010-10-01,4725,35
7000161,2010-11-01,4725,35
7000161,2010-12-01,6075,45
7000161,2011-01-01,6075,45
7000161,2011-02-01,6075,45
7000161,2011-03-01,6075,45
7000161,2011-04-01,6075,45
7000161,2011-05-01,6075,45
7000161,2011-06-01,6075,45
7000161,2011-07-01,6075,45
7000161,2011-08-01,6075,45
7000161,2011-09-01,6075,45
7000161,2011-10-01,6075,45
7000161,2011-11-01,6075,45
7000162,2012-04-01,594,0
7000162,2012-05-01,594,0
7000162,2012-06-01,594,0
7000179,2010-01-01,18375,50
7000179,2010-02-01,18375,50
7000179,2010-03-01,18375,50
7000179,2010-04-01,18375,50
7000179,2010-05-01,18375,50
7000179,2010-06-01,18375,50
7000179,2010-07-01,18375,50
7000179,2010-08-01,18375,50
7000179,2010-09-01,18375,50
7000179,2010-10-01,18375,50
7000179,2010-11-01,18375,50
7000179,2010-12-01,18375,50
7000179,2011-01-01,18375,50
7000179,2011-02-01,18375,50
7000179,2011-03-01,18375,50
7000179,2011-04-01,18375,50
7000179,2011-05-01,18375,50
7000179,2011-06-01,18375,50
7000179,2011-07-01,18375,50
7000179,2011-08-01,18375,50
7000179,2011-09-01,18375,50
7000179,2011-10-01,18375,50
7000179,2011-11-01,18375,50
7000179,2011-12-01,18375,50
7000179,2012-01-01,6240,13
7000179,2012-02-01,6240,13
7000179,2012-03-01,6240,13
7000179,2012-04-01,6240,13
7000179,2012-05-01,6240,13
7000179,2012-06-01,6240,13
7000179,2012-07-01,6240,13
7000179,2012-08-01,6240,13
7000179,2012-09-01,6240,13
7000179,2012-10-01,6240,13
7000179,2012-11-01,6240,13
7000179,2012-12-01,6240,13
7000179,2013-01-01,6240,13
7000179,2013-02-01,6240,13
7000179,2013-03-01,6240,13
7000179,2013-04-01,6240,13
7000179,2013-05-01,6240,13
7000179,2013-06-01,6240,13
7000179,2013-07-01,6240,13
7000179,2013-08-01,6240,13
7000179,2013-09-01,6240,13
7000179,2013-10-01,6240,13
7000179,2013-11-01,6240,13
7000179,2013-12-01,6240,13
7000179,2014-01-01,6240,13
7000179,2014-02-01,6240,83
7000179,2014-03-01,6240,83
7000179,2014-04-01,6240,83
7000179,2014-05-01,6240,83
7000179,2014-06-01,6240,83
7000179,2014-07-01,6240,83
7000179,2014-08-01,6240,83
7000179,2014-09-01,0,70
7000179,2014-10-01,0,75
7000179,2014-11-01,0,75
7000179,2014-12-01,0,75
7000179,2015-01-01,0,75
7000179,2015-02-01,0,75
7000179,2015-03-01,0,63
7000179,2015-04-01,0,63
7000179,2015-05-01,0,63
7000179,2015-06-01,0,63
7000179,2015-07-01,0,63
7000179,2015-08-01,0,63
7000179,2015-09-01,0,63
7000179,2015-10-01,0,73
7000179,2015-11-01,0,73
7000179,2015-12-01,0,73
7000179,2016-01-01,0,73
7000179,2016-02-01,0,73
7000179,2016-03-01,0,83
7000179,2016-04-01,0,83
7000179,2016-05-01,0,83
7000179,2016-06-01,0,83
7000179,2016-07-01,0,83
7000179,2016-08-01,0,83
7000179,2016-09-01,0,83
7000182,2012-04-01,6480,10
7000182,2012-05-01,18144,30
7000182,2012-06-01,18144,30
7000182,2012-07-01,18144,30
7000182,2012-08-01,23976,40
7000182,2012-09-01,23976,40
7000182,2012-10-01,46008,80
7000182,2012-11-01,46008,80
7000182,2012-12-01,46008,80
7000182,2013-01-01,46008,80
7000182,2013-02-01,46008,80
7000182,2013-03-01,46008,80
7000188,2010-10-01,3570,10
7000188,2010-11-01,3570,10
7000188,2010-12-01,3570,10
7000188,2011-01-01,3570,10
7000188,2011-02-01,3570,10
7000188,2011-03-01,3570,10
7000188,2011-04-01,3570,10
7000188,2011-05-01,3570,10
7000210,2010-01-01,19477.5,53
7000210,2010-02-01,19477.5,53
7000210,2010-03-01,19477.5,53
7000210,2010-04-01,19477.5,53
7000210,2010-05-01,19477.5,53
7000210,2010-06-01,19477.5,53
7000210,2010-07-01,19477.5,53
7000210,2010-08-01,19477.5,53
7000210,2010-09-01,19477.5,53
7000210,2010-10-01,19477.5,53
7000210,2010-11-01,19477.5,53
7000210,2010-12-01,23289,53
7000210,2011-01-01,97200,225
7000210,2011-02-01,97200,225
7000210,2011-03-01,97200,225
7000210,2011-04-01,97200,225
7000210,2011-05-01,97200,225
7000210,2011-06-01,97200,225
7000210,2011-07-01,97200,225
7000210,2011-08-01,97200,225
7000210,2011-09-01,97200,225
7000210,2011-10-01,97200,225
7000210,2011-11-01,97200,225
7000210,2011-12-01,97200,225
7000210,2012-01-01,122465.5,288
7000210,2012-02-01,122465.5,288
7000210,2012-03-01,122465.5,288
7000210,2012-04-01,122465.5,288
7000210,2012-05-01,122465.5,288
7000210,2012-06-01,122465.5,288
7000210,2012-07-01,122465.5,288
7000210,2012-08-01,122465.5,288
7000210,2012-09-01,122465.5,288
7000210,2012-10-01,122465.5,288
7000210,2012-11-01,122465.5,288
7000210,2012-12-01,122465.5,288
7000210,2013-01-01,108976.56,325
7000210,2013-02-01,108976.56,325
7000210,2013-03-01,108976.56,325
7000210,2013-04-01,108976.56,325
7000210,2013-05-01,107300,325
7000210,2013-06-01,107300,325
7000210,2013-07-01,110450,335
7000210,2013-08-01,110450,335
7000210,2013-09-01,110450,335
7000210,2013-10-01,115017.5,350
7000210,2013-11-01,115017.5,350
7000210,2013-12-01,115017.5,350
7000210,2014-01-01,115017.5,350
7000210,2014-02-01,115017.5,350
7000210,2014-03-01,115017.5,350
7000210,2014-04-01,115017.5,350
7000210,2014-05-01,115017.5,350
7000210,2014-06-01,115017.5,350
7000210,2014-07-01,115017.5,350
7000210,2014-08-01,115017.5,350
7000210,2014-09-01,115017.5,350
7000210,2014-10-01,115017.5,350
7000210,2014-11-01,115017.5,350
7000210,2014-12-01,115017.5,350
7000210,2015-01-01,110825,350
7000210,2015-02-01,110825,350
7000210,2015-03-01,110825,350
7000210,2015-04-01,110825,350
7000210,2015-05-01,110825,350
7000210,2015-06-01,110825,350
7000210,2015-07-01,110825,350
7000210,2015-08-01,110825,350
7000210,2015-09-01,110825,350
7000210,2015-10-01,110825,350
7000210,2015-11-01,110825,350
7000210,2015-12-01,110825,350
7000210,2016-01-01,110825,350
7000210,2016-02-01,110825,350
7000210,2016-03-01,110825,350
7000210,2016-04-01,110825,350
7000210,2016-05-01,110825,350
7000210,2016-06-01,110825,350
7000210,2016-07-01,110825,350
7000210,2016-08-01,110825,350
7000210,2016-09-01,110825,350
7000210,2016-10-01,110825,400
7000210,2016-11-01,110825,400
7000210,2016-12-01,110825,400
7000210,2017-01-01,110825,400
7000210,2017-02-01,114235,400
7000210,2017-03-01,114235,400
7000210,2017-04-01,114235,400
7000210,2017-05-01,114235,400
7000210,2017-06-01,114235,400
7000210,2017-07-01,114235,400
7000210,2017-08-01,114235,400
7000210,2017-09-01,114235,400
7000210,2017-10-01,114235,400
7000210,2017-11-01,114235,400
7000210,2017-12-01,114235,400
7000210,2018-01-01,114235,400
7000210,2018-02-01,114235,400
7000210,2018-03-01,114235,400
7000210,2018-04-01,114235,400
7000210,2018-05-01,114235,400
7000210,2018-06-01,114235,400
7000210,2018-07-01,114235,400
7000210,2018-08-01,114235,400
7000210,2018-09-01,114235,400
7000210,2018-10-01,114235,400
7000214,2009-02-01,28560,80
7000214,2009-03-01,28560,80
7000214,2009-04-01,28560,80
7000214,2009-05-01,28560,80
7000214,2009-06-01,28560,80
7000214,2009-07-01,28560,80
7000214,2009-08-01,28560,80
7000214,2009-09-01,28560,80
7000214,2009-10-01,28560,80
7000214,2009-11-01,28560,80
7000214,2009-12-01,28560,80
7000214,2010-01-01,28560,80
7000214,2010-02-01,28560,80
7000214,2010-03-01,28560,80
7000214,2010-04-01,28560,80
7000214,2010-05-01,28560,80
7000214,2010-06-01,32130,90
7000214,2010-07-01,32130,90
7000214,2010-08-01,32130,90
7000214,2010-09-01,32130,90
7000214,2010-10-01,32130,90
7000214,2010-11-01,32130,90
7000214,2010-12-01,32130,90
7000214,2011-01-01,28560,80
7000214,2011-02-01,28560,80
7000214,2011-03-01,28560,80
7000214,2011-04-01,28560,80
7000214,2011-05-01,28560,80
7000214,2011-06-01,28560,80
7000214,2011-07-01,28560,80
7000214,2011-08-01,28560,80
7000214,2011-09-01,28560,80
7000214,2011-10-01,28560,80
7000214,2011-11-01,28560,80
7000214,2011-12-01,28560,80
7000214,2012-01-01,30685,80
7000214,2012-02-01,30685,80
7000214,2012-03-01,30685,80
7000214,2012-04-01,30685,80
7000214,2012-05-01,30685,80
7000214,2012-06-01,30685,80
7000214,2012-07-01,30685,80
7000214,2012-08-01,30685,80
7000214,2012-09-01,30685,80
7000214,2012-10-01,30685,80
7000214,2012-11-01,30685,80
7000214,2012-12-01,30685,80
7000218,2011-07-01,7131.25,70
7000218,2011-08-01,7131.25,70
7000218,2011-09-01,7131.25,70
7000218,2011-10-01,7131.25,70
7000218,2011-11-01,10231.24,101
7000218,2011-12-01,10231.24,101
7000218,2012-01-01,10231.24,101
7000218,2012-02-01,10231.24,101
7000218,2012-03-01,10231.24,101
7000218,2012-04-01,10231.24,101
7000218,2012-05-01,10231.24,101
7000218,2012-06-01,10231.24,101
7000218,2012-07-01,10231.24,101
7000218,2012-08-01,10231.24,101
7000218,2012-09-01,10231.24,101
7000218,2012-10-01,10231.24,101
7000218,2012-11-01,10231.24,101
7000218,2012-12-01,10231.24,101
7000218,2013-01-01,10231.24,101
7000218,2013-02-01,10231.24,101
7000218,2013-03-01,10231.24,101
7000218,2013-04-01,10231.24,101
7000218,2013-05-01,10231.24,101
7000218,2013-06-01,10231.24,101
7000218,2013-07-01,10231.24,101
7000218,2013-08-01,10231.24,101
7000218,2013-09-01,10231.24,101
7000218,2013-10-01,11551.24,111
7000218,2013-11-01,11551.24,111
7000218,2013-12-01,11551.24,111
7000218,2014-01-01,11551.24,111
7000218,2014-02-01,11551.24,111
7000218,2014-03-01,11551.24,111
7000218,2014-04-01,11551.24,111
7000218,2014-05-01,11551.24,111
7000218,2014-06-01,11551.24,111
7000218,2014-07-01,11551.24,111
7000218,2014-08-01,11551.24,111
7000218,2014-09-01,11551.24,111
7000218,2014-10-01,11551.24,111
7000218,2014-11-01,11551.24,111
7000218,2014-12-01,11551.24,111
7000218,2015-01-01,11551.24,111
7000218,2015-02-01,11551.24,111
7000218,2015-03-01,11551.24,111
7000218,2015-04-01,11551.24,111
7000218,2015-05-01,11551.24,111
7000218,2015-06-01,11551.24,111
7000218,2015-07-01,11551.24,111
7000218,2015-08-01,11551.24,111
7000218,2015-09-01,11551.24,111
7000218,2015-10-01,11551.24,111
7000218,2015-11-01,11551.24,111
7000218,2015-12-01,11551.24,111
7000218,2016-01-01,11551.24,111
7000218,2016-02-01,11551.24,111
7000218,2016-03-01,11551.24,111
7000218,2016-04-01,11551.24,111
7000218,2016-05-01,11551.24,111
7000218,2016-06-01,11551.68,111
7000218,2016-07-01,11551.68,111
7000218,2016-08-01,11551.68,111
7000218,2016-09-01,11551.68,111
7000218,2016-10-01,11552,111
7000218,2016-11-01,11552,111
7000218,2016-12-01,11552,111
7000218,2017-01-01,11552,111
7000218,2017-02-01,11552,111
7000218,2017-03-01,11552,111
7000218,2017-04-01,11552,111
7000218,2017-05-01,11552,111
7000218,2017-06-01,11552,111
7000220,2013-08-01,22767.5,40
7000220,2013-09-01,22767.5,40
7000220,2013-10-01,22767.5,40
7000220,2013-11-01,22767.5,40
7000220,2013-12-01,22767.5,40
7000220,2014-01-01,22767.5,40
7000220,2014-02-01,22767.5,40
7000220,2014-03-01,22767.5,40
7000220,2014-04-01,22767.5,40
7000220,2014-05-01,22767.5,40
7000220,2014-06-01,22767.5,40
7000220,2014-07-01,22767.5,40
7000220,2014-08-01,2187.5,0
7000220,2014-09-01,22767.5,40
7000220,2014-10-01,22767.5,40
7000220,2014-11-01,22767.5,40
7000220,2014-12-01,22767.5,40
7000220,2015-01-01,22767.5,40
7000220,2015-02-01,22767.5,40
7000220,2015-03-01,22767.5,40
7000220,2015-04-01,22767.5,40
7000220,2015-05-01,22767.5,40
7000220,2015-06-01,22767.5,40
7000220,2015-07-01,22767.5,40
7000221,2013-01-01,49040,100
7000221,2013-02-01,49040,100
7000221,2013-03-01,49040,100
7000221,2013-04-01,49040,100
7000221,2013-05-01,63593,130
7000221,2013-06-01,63593,130
7000221,2013-07-01,63593,130
7000221,2013-08-01,63593,130
7000221,2013-09-01,63593,130
7000221,2013-10-01,63593,130
7000221,2013-11-01,63593,130
7000221,2013-12-01,63593,130
7000225,2018-03-01,30997,123
7000225,2018-04-01,30997,123
7000225,2018-05-01,30997,124
7000225,2018-06-01,30997,124
7000225,2018-07-01,30997,124
7000225,2018-08-01,30997,124
7000225,2018-09-01,30997,124
7000225,2018-10-01,30997,124
7000227,2009-01-01,5737.5,50
7000227,2009-02-01,5737.5,50
7000227,2009-03-01,5737.5,50
7000227,2009-04-01,5737.5,50
7000227,2009-05-01,5737.5,50
7000227,2009-06-01,5737.5,50
7000227,2009-07-01,5737.5,50
7000227,2009-08-01,5737.5,50
7000227,2009-09-01,5737.5,50
7000227,2009-10-01,5737.5,50
7000227,2009-11-01,5737.5,50
7000227,2009-12-01,5737.5,50
7000227,2010-01-01,5737.5,50
7000227,2010-02-01,5737.5,50
7000227,2010-03-01,5737.5,50
7000227,2010-04-01,5737.5,50
7000227,2010-05-01,5737.5,50
7000227,2010-06-01,5737.5,50
7000227,2010-07-01,5737.5,50
7000227,2010-08-01,5737.5,50
7000227,2010-09-01,5737.5,50
7000227,2010-10-01,5737.5,50
7000227,2010-11-01,5737.5,50
7000227,2010-12-01,6562.5,50
7000227,2011-01-01,6562.5,50
7000227,2011-02-01,6562.5,50
7000227,2011-03-01,6562.5,50
7000227,2011-04-01,6562.5,50
7000227,2011-05-01,6562.5,50
7000227,2011-06-01,6562.5,50
7000227,2011-07-01,6562.5,50
7000227,2011-08-01,6562.5,50
7000227,2011-09-01,6562.5,50
7000227,2011-10-01,6562.5,50
7000227,2011-11-01,6562.5,50
7000227,2011-12-01,6562.5,50
7000227,2012-01-01,7262.5,50
7000227,2012-02-01,7262.5,50
7000227,2012-03-01,7262.5,50
7000227,2012-04-01,7262.5,50
7000227,2012-05-01,7262.5,50
7000227,2012-06-01,7262.5,50
7000227,2012-07-01,7262.5,50
7000227,2012-08-01,7262.5,50
7000227,2012-09-01,7262.5,50
7000227,2012-10-01,7262.5,50
7000227,2012-11-01,7262.5,50
7000227,2012-12-01,7262.5,50
7000227,2013-01-01,7262.5,50
7000227,2013-02-01,7262.5,50
7000227,2013-03-01,7262.5,50
7000227,2013-04-01,8028.13,55
7000227,2013-05-01,8028.13,55
7000227,2013-06-01,8028.13,55
7000227,2013-07-01,8028.13,55
7000227,2013-08-01,8028.13,55
7000227,2013-09-01,8028.13,55
7000227,2013-10-01,8028.13,55
7000227,2013-11-01,8028.13,55
7000227,2013-12-01,8028.13,55
7000227,2014-01-01,8028.13,55
7000227,2014-02-01,8028.13,55
7000227,2014-03-01,8028.13,55
7000227,2014-04-01,8028.13,55
7000227,2014-05-01,8028.13,55
7000227,2014-06-01,8028.13,55
7000227,2014-07-01,8028.13,55
7000227,2014-08-01,8028.13,55
7000227,2014-09-01,8028.13,55
7000227,2014-10-01,8028.13,55
7000227,2014-11-01,8028.13,55
7000227,2014-12-01,8028.13,55
7000227,2015-01-01,8028.13,55
7000227,2015-02-01,8028.13,55
7000227,2015-03-01,8028.13,55
7000227,2015-04-01,8028.13,55
7000227,2015-05-01,8028.13,55
7000227,2015-06-01,8028.13,55
7000227,2015-07-01,8028.13,55
7000227,2015-08-01,8028.13,55
7000227,2015-09-01,8028.13,55
7000227,2015-10-01,8028.13,55
7000227,2015-11-01,8028.13,55
7000227,2015-12-01,8028.13,55
7000227,2016-01-01,8028.13,55
7000227,2016-02-01,8028.13,55
7000227,2016-03-01,8028.13,55
7000227,2016-04-01,8028.13,55
7000227,2016-05-01,8028.13,55
7000227,2016-06-01,8028.13,55
7000227,2016-07-01,8028.13,55
7000227,2016-08-01,8028.13,55
7000227,2016-09-01,8028.13,55
7000227,2016-10-01,8028,55
7000227,2016-11-01,8028,55
7000227,2016-12-01,8028,55
7000227,2017-01-01,8028,55
7000227,2017-02-01,8028,55
7000227,2017-03-01,8028,55
7000227,2017-04-01,8028,55
7000227,2017-05-01,8028,55
7000227,2017-06-01,8028,55
7000227,2017-07-01,8028,55
7000227,2017-08-01,8028,55
7000227,2017-09-01,8028,55
7000227,2017-10-01,8028,55
7000227,2017-11-01,8028,55
7000227,2017-12-01,8028,55
7000227,2018-01-01,8028,55
7000229,2013-06-01,66225,500
7000229,2013-07-01,66225,500
7000229,2013-08-01,66225,500
7000229,2013-09-01,66225,500
7000229,2013-10-01,131193.75,1050
7000229,2013-11-01,131193.75,1050
7000229,2013-12-01,131193.75,1050
7000229,2014-01-01,131193.75,1050
7000229,2014-02-01,131193.75,1050
7000229,2014-03-01,131193.75,1050
7000229,2014-04-01,238443.75,2050
7000229,2014-05-01,238443.75,2050
7000229,2014-06-01,238443.75,2050
7000229,2014-07-01,323756.26,2800
7000229,2014-08-01,323756.26,2800
7000229,2014-09-01,323756.26,2800
7000229,2014-10-01,323756.26,2800
7000229,2014-11-01,323756.25,2800
7000229,2014-12-01,323756.25,2800
7000229,2015-01-01,323756.25,2800
7000229,2015-02-01,323756.25,2800
7000229,2015-03-01,323756.25,2800
7000229,2015-04-01,323756.25,2800
7000229,2015-05-01,323756.25,2800
7000229,2015-06-01,323756.25,2800
7000229,2015-07-01,323756.25,2800
7000229,2015-08-01,323756.25,2800
7000229,2015-09-01,323756.25,2800
7000229,2015-10-01,323756.25,2800
7000229,2015-11-01,323756.26,2800
7000229,2015-12-01,0,2800
7000229,2016-01-01,0,2800
7000229,2016-02-01,0,2800
7000229,2016-03-01,0,2800
7000229,2016-04-01,0,2800
7000229,2016-05-01,0,2800
7000229,2016-06-01,0,2800
7000229,2016-07-01,0,2800
7000229,2016-08-01,0,2800
7000229,2016-09-01,0,2800
7000234,2016-10-01,0,0
7000234,2016-11-01,0,0
7000234,2016-12-01,0,0
7000234,2017-01-01,0,0
7000234,2017-02-01,0,0
7000234,2017-03-01,0,0
7000234,2017-04-01,0,0
7000234,2017-05-01,0,0
7000236,2016-06-01,93077.5,200
7000236,2016-07-01,93077.5,200
7000236,2016-08-01,93077.5,200
7000236,2016-09-01,109027,235
7000236,2016-10-01,109028,235
7000236,2016-11-01,109028,235
7000236,2016-12-01,109028,235
7000236,2017-01-01,109028,235
7000236,2017-02-01,109028,235
7000236,2017-03-01,109028,235
7000236,2017-04-01,109028,235
7000236,2017-05-01,109028,235
7000236,2017-06-01,109028,235
7000236,2017-07-01,109028,235
7000236,2017-08-01,109028,235
7000236,2017-09-01,109028,235
7000236,2017-10-01,109028,235
7000236,2017-11-01,109028,235
7000236,2017-12-01,109028,235
7000236,2018-01-01,109028,235
7000236,2018-02-01,109028,235
7000236,2018-03-01,109028,235
7000236,2018-04-01,109028,235
7000236,2018-05-01,109028,235
7000236,2018-06-01,103514,235
7000236,2018-07-01,103514,235
7000236,2018-08-01,103514,235
7000236,2018-09-01,103514,235
7000236,2018-10-01,103514,235
7000253,2014-09-01,2500,0
7000253,2014-10-01,2500,0
7000259,2014-05-01,7680,16
7000259,2014-06-01,7680,16
7000259,2014-07-01,7680,16
7000259,2014-08-01,7680,16
7000259,2014-09-01,7680,16
7000259,2014-10-01,7680,16
7000259,2014-11-01,7680,16
7000259,2014-12-01,7680,16
7000259,2015-01-01,7680,16
7000259,2015-02-01,7680,16
7000259,2015-03-01,7680,16
7000259,2015-04-01,7680,16
7000259,2015-05-01,7680,16
7000259,2015-06-01,7680,16
7000259,2015-07-01,7680,16
7000259,2015-08-01,7680,16
7000259,2015-09-01,7680,16
7000259,2015-10-01,7680,16
7000259,2015-11-01,7680,16
7000259,2015-12-01,7680,16
7000259,2016-01-01,7680,16
7000259,2016-02-01,7680,16
7000259,2016-03-01,7680,16
7000259,2016-04-01,7680,16
7000259,2016-05-01,7680,16
7000259,2016-06-01,7680,16
7000259,2016-07-01,7680,16
7000259,2016-08-01,7680,16
7000259,2016-09-01,7680,16
7000259,2016-10-01,7680,16
7000259,2016-11-01,7680,16
7000259,2016-12-01,7680,16
7000259,2017-01-01,7680,16
7000259,2017-02-01,7680,16
7000259,2017-03-01,7680,16
7000259,2017-04-01,7680,16
7000259,2017-05-01,7680,16
7000260,2014-10-01,11283.75,50
7000260,2014-11-01,11283.75,50
7000260,2014-12-01,11283.75,50
7000260,2015-01-01,11283.75,50
7000260,2015-02-01,11283.75,50
7000260,2015-03-01,11283.75,50
7000260,2015-04-01,11283.75,50
7000260,2015-05-01,11283.75,50
7000260,2015-06-01,11283.75,50
7000260,2015-07-01,27088.47,100
7000260,2015-08-01,27088.47,100
7000260,2015-09-01,27088.47,100
7000260,2015-10-01,27088.47,100
7000260,2015-11-01,27088.47,100
7000260,2015-12-01,27088.47,100
7000260,2016-01-01,27088.47,100
7000260,2016-02-01,27088.47,100
7000260,2016-03-01,27088.47,100
7000260,2016-04-01,27088.47,100
7000260,2016-05-01,27088.47,100
7000260,2016-06-01,27088.47,100
7000260,2016-07-01,27088.47,100
7000260,2016-08-01,27088.47,100
7000260,2016-09-01,27088.47,100
7000260,2016-10-01,27089,100
7000260,2016-11-01,27089,100
7000260,2016-12-01,27089,100
7000260,2017-01-01,27089,100
7000260,2017-02-01,27089,100
7000260,2017-03-01,27089,100
7000260,2017-04-01,27089,100
7000260,2017-05-01,27089,100
7000260,2017-06-01,27089,100
7000260,2017-07-01,27089,100
7000260,2017-08-01,27089,100
7000260,2017-09-01,27089,100
7000260,2017-10-01,27089,100
7000260,2017-11-01,27089,100
7000260,2017-12-01,27089,100
7000260,2018-01-01,27089,100
7000260,2018-02-01,27089,100
7000260,2018-03-01,27089,100
7000260,2018-04-01,27089,100
7000260,2018-05-01,27089,100
7000260,2018-06-01,27089,100
7000260,2018-07-01,27089,100
7000261,2013-03-01,161432.5,350
7000261,2013-04-01,223172.5,500
7000261,2013-05-01,223172.5,500
7000261,2013-06-01,223172.5,500
7000261,2013-07-01,241253.5,541
7000261,2013-08-01,241253.5,541
7000261,2013-09-01,360323.5,841
7000261,2013-10-01,364586.5,851
7000261,2013-11-01,388032.1,906
7000261,2013-12-01,388032.1,906
7000261,2014-01-01,517849.5,1900
7000261,2014-02-01,517849.5,1900
7000261,2014-03-01,517849.5,1900
7000261,2014-04-01,517849.5,1900
7000261,2014-05-01,517849.5,1900
7000261,2014-06-01,717769.5,2400
7000261,2014-07-01,717769.5,2400
7000261,2014-08-01,717769.5,2400
7000261,2014-09-01,717769.5,2400
7000261,2014-10-01,715269.5,2400
7000261,2014-11-01,715269.5,2400
7000261,2014-12-01,715269.5,2400
7000261,2015-01-01,515349.5,1900
7000261,2015-02-01,515349.5,1900
7000261,2015-03-01,515349.5,1900
7000261,2015-04-01,515349.5,1900
7000261,2015-05-01,515349.5,1900
7000261,2015-06-01,515349.5,1900
7000261,2015-07-01,515349.5,1900
